trip_id,arrival_time,departure_time,stop_id,stop_sequence
254-2@3#817,,,1781,12
254-2@3#817,,,1787,13
254-2@3#817,,,1785,14
254-2@3#817,,,1783,15
254-2@3#817,,,1725,16
254-2@3#817,,,1729,17
254-2@3#817,,,1755,18
254-2@3#817,,,5042,19
254-2@3#817,,,1765,20
254-2@3#817,,,1750,21
254-2@3#817,,,1879,22
254-2@3#817,,,1869,23
254-2@3#817,,,1873,24
254-2@3#817,,,1872,25
254-2@3#817,,,1288,26
254-2@3#817,,,1294,27
254-2@3#817,,,1298,28
254-2@3#817,,,5581,29
254-2@3#817,,,1305,30
254-2@3#817,,,1315,31
254-2@3#817,,,2467,32
254-2@3#817,,,2456,33
254-2@3#817,,,2454,34
254-2@3#817,,,2461,35
254-2@3#817,,,2459,36
254-2@3#817,,,2463,37
254-2@3#817,,,2446,38
254-2@3#817,,,2450,39
254-2@3#817,08:50:00,08:50:00,2448,40
254-2@3#1712,17:12:00,17:12:00,1650,1
254-2@3#1712,,,1629,2
254-2@3#1712,,,2072,3
254-2@3#1712,,,2075,4
254-2@3#1712,,,2069,5
254-2@3#1712,,,2068,6
254-2@3#1712,,,1796,7
254-2@3#1712,,,1795,8
254-2@3#1712,,,1791,9
254-2@3#1712,,,1789,10
254-2@3#1712,,,1790,11
254-2@3#1712,,,1781,12
254-2@3#1712,,,1787,13
254-2@3#1712,,,1785,14
254-2@3#1712,,,1783,15
254-2@3#1712,,,1725,16
254-2@3#1712,,,1729,17
254-2@3#1712,,,1755,18
254-2@3#1712,,,5042,19
254-2@3#1712,,,1765,20
254-2@3#1712,,,1750,21
254-2@3#1712,,,1879,22
254-2@3#1712,,,1869,23
254-2@3#1712,,,1873,24
254-2@3#1712,,,1872,25
254-2@3#1712,,,1288,26
254-2@3#1712,,,1294,27
254-2@3#1712,,,1298,28
254-2@3#1712,,,5581,29
254-2@3#1712,,,1305,30
254-2@3#1712,,,1315,31
254-2@3#1712,,,2467,32
254-2@3#1712,,,2456,33
254-2@3#1712,,,2454,34
254-2@3#1712,,,2461,35
254-2@3#1712,,,2459,36
254-2@3#1712,,,2463,37
254-2@3#1712,,,2446,38
254-2@3#1712,,,2450,39
254-2@3#1712,17:45:00,17:45:00,2448,40
254-2@3#1833,18:33:00,18:33:00,1650,1
254-2@3#1833,,,1629,2
254-2@3#1833,,,2072,3
254-2@3#1833,,,2075,4
254-2@3#1833,,,2069,5
254-2@3#1833,,,2068,6
254-2@3#1833,,,1796,7
254-2@3#1833,,,1795,8
254-2@3#1833,,,1791,9
254-2@3#1833,,,1789,10
254-2@3#1833,,,1790,11
254-2@3#1833,,,1781,12
254-2@3#1833,,,1787,13
254-2@3#1833,,,1785,14
254-2@3#1833,,,1783,15
254-2@3#1833,,,1725,16
254-2@3#1833,,,1729,17
254-2@3#1833,,,1755,18
254-2@3#1833,,,5042,19
254-2@3#1833,,,1765,20
254-2@3#1833,,,1750,21
254-2@3#1833,,,1879,22
254-2@3#1833,,,1869,23
254-2@3#1833,,,1873,24
254-2@3#1833,,,1872,25
254-2@3#1833,,,1288,26
254-2@3#1833,,,1294,27
254-2@3#1833,,,1298,28
254-2@3#1833,,,5581,29
254-2@3#1833,,,1305,30
254-2@3#1833,,,1315,31
254-2@3#1833,,,2467,32
254-2@3#1833,,,2456,33
254-2@3#1833,,,2454,34
254-2@3#1833,,,2461,35
254-2@3#1833,,,2459,36
254-2@3#1833,,,2463,37
254-2@3#1833,,,2446,38
254-2@3#1833,,,2450,39
254-2@3#1833,19:06:00,19:06:00,2448,40
254-2@5#702,07:02:00,07:02:00,1650,1
254-2@5#702,,,1629,2
254-2@5#702,,,2072,3
254-2@5#702,,,2075,4
254-2@5#702,,,2069,5
254-2@5#702,,,2068,6
254-2@5#702,,,1796,7
254-2@5#702,,,1795,8
254-2@5#702,,,1791,9
254-2@5#702,,,1789,10
254-2@5#702,,,1790,11
254-2@5#702,,,1781,12
254-2@5#702,,,1787,13
254-2@5#702,,,1785,14
254-2@5#702,,,1783,15
254-2@5#702,,,1725,16
254-2@5#702,,,1729,17
254-2@5#702,,,1755,18
254-2@5#702,,,5042,19
254-2@5#702,,,1765,20
254-2@5#702,,,1750,21
254-2@5#702,,,1879,22
254-2@5#702,,,1869,23
254-2@5#702,,,1873,24
254-2@5#702,,,1872,25
254-2@5#702,,,1288,26
254-2@5#702,,,1294,27
254-2@5#702,,,1298,28
254-2@5#702,,,5581,29
254-2@5#702,,,1305,30
254-2@5#702,,,1315,31
254-2@5#702,,,2467,32
254-2@5#702,,,2456,33
254-2@5#702,,,2454,34
254-2@5#702,,,2461,35
254-2@5#702,,,2459,36
254-2@5#702,,,2463,37
254-2@5#702,,,2446,38
254-2@5#702,,,2450,39
254-2@5#702,07:35:00,07:35:00,2448,40
254-2@5#817,08:17:00,08:17:00,1650,1
254-2@5#817,,,1629,2
254-2@5#817,,,2072,3
254-2@5#817,,,2075,4
254-2@5#817,,,2069,5
254-2@5#817,,,2068,6
254-2@5#817,,,1796,7
254-2@5#817,,,1795,8
254-2@5#817,,,1791,9
254-2@5#817,,,1789,10
254-2@5#817,,,1790,11
254-2@5#817,,,1781,12
254-2@5#817,,,1787,13
254-2@5#817,,,1785,14
254-2@5#817,,,1783,15
254-2@5#817,,,1725,16
254-2@5#817,,,1729,17
254-2@5#817,,,1755,18
254-2@5#817,,,5042,19
254-2@5#817,,,1765,20
254-2@5#817,,,1750,21
254-2@5#817,,,1879,22
254-2@5#817,,,1869,23
254-2@5#817,,,1873,24
254-2@5#817,,,1872,25
254-2@5#817,,,1288,26
254-2@5#817,,,1294,27
254-2@5#817,,,1298,28
254-2@5#817,,,5581,29
254-2@5#817,,,1305,30
254-2@5#817,,,1315,31
254-2@5#817,,,2467,32
254-2@5#817,,,2456,33
254-2@5#817,,,2454,34
254-2@5#817,,,2461,35
254-2@5#817,,,2459,36
254-2@5#817,,,2463,37
254-2@5#817,,,2446,38
254-2@5#817,,,2450,39
254-2@5#817,08:50:00,08:50:00,2448,40
254-2@5#1712,17:12:00,17:12:00,1650,1
254-2@5#1712,,,1629,2
254-2@5#1712,,,2072,3
254-2@5#1712,,,2075,4
254-2@5#1712,,,2069,5
254-2@5#1712,,,2068,6
254-2@5#1712,,,1796,7
254-2@5#1712,,,1795,8
254-2@5#1712,,,1791,9
254-2@5#1712,,,1789,10
254-2@5#1712,,,1790,11
254-2@5#1712,,,1781,12
254-2@5#1712,,,1787,13
254-2@5#1712,,,1785,14
254-2@5#1712,,,1783,15
254-2@5#1712,,,1725,16
254-2@5#1712,,,1729,17
254-2@5#1712,,,1755,18
254-2@5#1712,,,5042,19
254-2@5#1712,,,1765,20
254-2@5#1712,,,1750,21
254-2@5#1712,,,1879,22
254-2@5#1712,,,1869,23
254-2@5#1712,,,1873,24
254-2@5#1712,,,1872,25
254-2@5#1712,,,1288,26
254-2@5#1712,,,1294,27
254-2@5#1712,,,1298,28
254-2@5#1712,,,5581,29
254-2@5#1712,,,1305,30
254-2@5#1712,,,1315,31
254-2@5#1712,,,2467,32
254-2@5#1712,,,2456,33
254-2@5#1712,,,2454,34
254-2@5#1712,,,2461,35
254-2@5#1712,,,2459,36
254-2@5#1712,,,2463,37
254-2@5#1712,,,2446,38
254-2@5#1712,,,2450,39
254-2@5#1712,17:45:00,17:45:00,2448,40
254-2@5#1833,18:33:00,18:33:00,1650,1
254-2@5#1833,,,1629,2
254-2@5#1833,,,2072,3
254-2@5#1833,,,2075,4
254-2@5#1833,,,2069,5
254-2@5#1833,,,2068,6
254-2@5#1833,,,1796,7
254-2@5#1833,,,1795,8
254-2@5#1833,,,1791,9
254-2@5#1833,,,1789,10
254-2@5#1833,,,1790,11
254-2@5#1833,,,1781,12
254-2@5#1833,,,1787,13
254-2@5#1833,,,1785,14
254-2@5#1833,,,1783,15
254-2@5#1833,,,1725,16
254-2@5#1833,,,1729,17
254-2@5#1833,,,1755,18
254-2@5#1833,,,5042,19
254-2@5#1833,,,1765,20
254-2@5#1833,,,1750,21
254-2@5#1833,,,1879,22
254-2@5#1833,,,1869,23
254-2@5#1833,,,1873,24
254-2@5#1833,,,1872,25
254-2@5#1833,,,1288,26
254-2@5#1833,,,1294,27
254-2@5#1833,,,1298,28
254-2@5#1833,,,5581,29
254-2@5#1833,,,1305,30
254-2@5#1833,,,1315,31
254-2@5#1833,,,2467,32
254-2@5#1833,,,2456,33
254-2@5#1833,,,2454,34
254-2@5#1833,,,2461,35
254-2@5#1833,,,2459,36
254-2@5#1833,,,2463,37
254-2@5#1833,,,2446,38
254-2@5#1833,,,2450,39
254-2@5#1833,19:06:00,19:06:00,2448,40
254-1@1#803,08:03:00,08:03:00,2445,1
254-1@1#803,,,2449,2
254-1@1#803,,,2451,3
254-1@1#803,,,2447,4
254-1@1#803,,,2464,5
254-1@1#803,,,2460,6
254-1@1#803,,,2462,7
254-1@1#803,,,2455,8
254-1@1#803,,,2457,9
254-1@1#803,,,2466,10
254-1@1#803,,,1314,11
254-1@1#803,,,1306,12
254-1@1#803,,,5198,13
254-1@1#803,,,1299,14
254-1@1#803,,,1295,15
254-1@1#803,,,1289,16
254-1@1#803,,,1874,17
254-1@1#803,,,1870,18
254-1@1#803,,,1880,19
254-1@1#803,,,1747,20
254-1@1#803,,,1751,21
254-1@1#803,,,1764,22
254-1@1#803,,,1766,23
254-1@1#803,,,1752,24
254-1@1#803,,,1756,25
254-1@1#803,,,1730,26
254-1@1#803,,,5181,27
254-1@1#803,,,1784,28
254-1@1#803,,,1774,29
254-1@1#803,,,1779,30
254-1@1#803,,,1775,31
254-1@1#803,,,1487,32
254-1@1#803,,,1497,33
254-1@1#803,,,1605,34
254-1@1#803,,,1603,35
254-1@1#803,,,5575,36
254-1@1#803,,,1611,37
254-1@1#803,,,1598,38
254-1@1#803,,,1597,39
254-1@1#803,,,1559,40
254-1@1#803,,,6431,41
254-1@1#803,,,1551,42
254-1@1#803,,,1556,43
254-1@1#803,,,5414,44
254-1@1#803,08:37:00,08:37:00,5404,45
254-1@1#907,09:07:00,09:07:00,2445,1
254-1@1#907,,,2449,2
254-1@1#907,,,2451,3
254-1@1#907,,,2447,4
254-1@1#907,,,2464,5
254-1@1#907,,,2460,6
254-1@1#907,,,2462,7
254-1@1#907,,,2455,8
254-1@1#907,,,2457,9
254-1@1#907,,,2466,10
254-1@1#907,,,1314,11
254-1@1#907,,,1306,12
254-1@1#907,,,5198,13
254-1@1#907,,,1299,14
254-1@1#907,,,1295,15
254-1@1#907,,,1289,16
254-1@1#907,,,1874,17
254-1@1#907,,,1870,18
254-1@1#907,,,1880,19
254-1@1#907,,,1747,20
254-1@1#907,,,1751,21
254-1@1#907,,,1764,22
254-1@1#907,,,1766,23
254-1@1#907,,,1752,24
254-1@1#907,,,1756,25
254-1@1#907,,,1730,26
254-1@1#907,,,5181,27
254-1@1#907,,,1784,28
254-1@1#907,,,1774,29
254-1@1#907,,,1779,30
254-1@1#907,,,1775,31
254-1@1#907,,,1487,32
254-1@1#907,,,1497,33
254-1@1#907,,,1605,34
254-1@1#907,,,1603,35
254-1@1#907,,,5575,36
254-1@1#907,,,1611,37
254-1@1#907,,,1598,38
254-1@1#907,,,1597,39
254-1@1#907,,,1559,40
254-1@1#907,,,6431,41
254-1@1#907,,,1551,42
254-1@1#907,,,1556,43
254-1@1#907,,,5414,44
254-1@1#907,09:41:00,09:41:00,5404,45
254-1@1#1741,17:41:00,17:41:00,2445,1
254-1@1#1741,,,2449,2
254-1@1#1741,,,2451,3
254-1@1#1741,,,2447,4
254-1@1#1741,,,2464,5
254-1@1#1741,,,2460,6
254-1@1#1741,,,2462,7
254-1@1#1741,,,2455,8
254-1@1#1741,,,2457,9
254-1@1#1741,,,2466,10
254-1@1#1741,,,1314,11
254-1@1#1741,,,1306,12
254-1@1#1741,,,5198,13
254-1@1#1741,,,1299,14
254-1@1#1741,,,1295,15
254-1@1#1741,,,1289,16
254-1@1#1741,,,1874,17
254-1@1#1741,,,1870,18
254-1@1#1741,,,1880,19
254-1@1#1741,,,1747,20
254-1@1#1741,,,1751,21
254-1@1#1741,,,1764,22
254-1@1#1741,,,1766,23
254-1@1#1741,,,1752,24
254-1@1#1741,,,1756,25
254-1@1#1741,,,1730,26
254-1@1#1741,,,5181,27
254-1@1#1741,,,1784,28
254-1@1#1741,,,1774,29
254-1@1#1741,,,1779,30
254-1@1#1741,,,1775,31
254-1@1#1741,,,1487,32
254-1@1#1741,,,1497,33
254-1@1#1741,,,1605,34
254-1@1#1741,,,1603,35
254-1@1#1741,,,5575,36
254-1@1#1741,,,1611,37
254-1@1#1741,,,1598,38
254-1@1#1741,,,1597,39
254-1@1#1741,,,1559,40
254-1@1#1741,,,6431,41
254-1@1#1741,,,1551,42
254-1@1#1741,,,1556,43
254-1@1#1741,,,5414,44
254-1@1#1741,18:15:00,18:15:00,5404,45
254-1@1#1848,18:48:00,18:48:00,2445,1
254-1@1#1848,,,2449,2
254-1@1#1848,,,2451,3
254-1@1#1848,,,2447,4
254-1@1#1848,,,2464,5
254-1@1#1848,,,2460,6
254-1@1#1848,,,2462,7
254-1@1#1848,,,2455,8
254-1@1#1848,,,2457,9
254-1@1#1848,,,2466,10
254-1@1#1848,,,1314,11
254-1@1#1848,,,1306,12
254-1@1#1848,,,5198,13
254-1@1#1848,,,1299,14
254-1@1#1848,,,1295,15
254-1@1#1848,,,1289,16
254-1@1#1848,,,1874,17
254-1@1#1848,,,1870,18
254-1@1#1848,,,1880,19
254-1@1#1848,,,1747,20
254-1@1#1848,,,1751,21
254-1@1#1848,,,1764,22
254-1@1#1848,,,1766,23
254-1@1#1848,,,1752,24
254-1@1#1848,,,1756,25
254-1@1#1848,,,1730,26
254-1@1#1848,,,5181,27
254-1@1#1848,,,1784,28
254-1@1#1848,,,1774,29
254-1@1#1848,,,1779,30
254-1@1#1848,,,1775,31
254-1@1#1848,,,1487,32
254-1@1#1848,,,1497,33
254-1@1#1848,,,1605,34
254-1@1#1848,,,1603,35
254-1@1#1848,,,5575,36
254-1@1#1848,,,1611,37
254-1@1#1848,,,1598,38
254-1@1#1848,,,1597,39
254-1@1#1848,,,1559,40
254-1@1#1848,,,6431,41
254-1@1#1848,,,1551,42
254-1@1#1848,,,1556,43
254-1@1#1848,,,5414,44
254-1@1#1848,19:22:00,19:22:00,5404,45
254-1@1#1949,19:49:00,19:49:00,2445,1
254-1@1#1949,,,2449,2
254-1@1#1949,,,2451,3
254-1@1#1949,,,2447,4
254-1@1#1949,,,2464,5
254-1@1#1949,,,2460,6
254-1@1#1949,,,2462,7
254-1@1#1949,,,2455,8
254-1@1#1949,,,2457,9
254-1@1#1949,,,2466,10
254-1@1#1949,,,1314,11
254-1@1#1949,,,1306,12
254-1@1#1949,,,5198,13
254-1@1#1949,,,1299,14
254-1@1#1949,,,1295,15
254-1@1#1949,,,1289,16
254-1@1#1949,,,1874,17
254-1@1#1949,,,1870,18
254-1@1#1949,,,1880,19
254-1@1#1949,,,1747,20
254-1@1#1949,,,1751,21
254-1@1#1949,,,1764,22
254-1@1#1949,,,1766,23
254-1@1#1949,,,1752,24
254-1@1#1949,,,1756,25
254-1@1#1949,,,1730,26
254-1@1#1949,,,5181,27
254-1@1#1949,,,1784,28
254-1@1#1949,,,1774,29
254-1@1#1949,,,1779,30
254-1@1#1949,,,1775,31
254-1@1#1949,,,1487,32
254-1@1#1949,,,1497,33
254-1@1#1949,,,1605,34
254-1@1#1949,,,1603,35
254-1@1#1949,,,5575,36
254-1@1#1949,,,1611,37
254-1@1#1949,,,1598,38
254-1@1#1949,,,1597,39
254-1@1#1949,,,1559,40
254-1@1#1949,,,6431,41
254-1@1#1949,,,1551,42
254-1@1#1949,,,1556,43
254-1@1#1949,,,5414,44
254-1@1#1949,20:23:00,20:23:00,5404,45
254-1@2#740,07:40:00,07:40:00,2445,1
254-1@2#740,,,2449,2
254-1@2#740,,,2451,3
254-1@2#740,,,2447,4
254-1@2#740,,,2464,5
254-1@2#740,,,2460,6
254-1@2#740,,,2462,7
254-1@2#740,,,2455,8
254-1@2#740,,,2457,9
254-1@2#740,,,2466,10
254-1@2#740,,,1314,11
254-1@2#740,,,1306,12
254-1@2#740,,,5198,13
254-1@2#740,,,1299,14
254-1@2#740,,,1295,15
254-1@2#740,,,1289,16
254-1@2#740,,,1874,17
254-1@2#740,,,1870,18
254-1@2#740,,,1880,19
254-1@2#740,,,1747,20
254-1@2#740,,,1751,21
254-1@2#740,,,1764,22
254-1@2#740,,,1766,23
254-1@2#740,,,1752,24
254-1@2#740,,,1756,25
254-1@2#740,,,1730,26
254-1@2#740,,,5181,27
254-1@2#740,,,1784,28
254-1@2#740,,,1774,29
254-1@2#740,,,1779,30
254-1@2#740,,,1775,31
254-1@2#740,,,1487,32
254-1@2#740,,,1497,33
254-1@2#740,,,1605,34
254-1@2#740,,,1603,35
254-1@2#740,,,5575,36
254-1@2#740,,,1611,37
254-1@2#740,,,1598,38
254-1@2#740,,,1597,39
254-1@2#740,,,1559,40
254-1@2#740,,,6431,41
254-1@2#740,,,1551,42
254-1@2#740,,,1556,43
254-1@2#740,,,5414,44
254-1@2#740,08:14:00,08:14:00,5404,45
254-1@2#903,09:03:00,09:03:00,2445,1
254-1@2#903,,,2449,2
254-1@2#903,,,2451,3
254-1@2#903,,,2447,4
254-1@2#903,,,2464,5
254-1@2#903,,,2460,6
254-1@2#903,,,2462,7
254-1@2#903,,,2455,8
254-1@2#903,,,2457,9
254-1@2#903,,,2466,10
254-1@2#903,,,1314,11
254-1@2#903,,,1306,12
254-1@2#903,,,5198,13
254-1@2#903,,,1299,14
254-1@2#903,,,1295,15
254-1@2#903,,,1289,16
254-1@2#903,,,1874,17
254-1@2#903,,,1870,18
254-1@2#903,,,1880,19
254-1@2#903,,,1747,20
254-1@2#903,,,1751,21
254-1@2#903,,,1764,22
254-1@2#903,,,1766,23
254-1@2#903,,,1752,24
254-1@2#903,,,1756,25
254-1@2#903,,,1730,26
254-1@2#903,,,5181,27
254-1@2#903,,,1784,28
254-1@2#903,,,1774,29
254-1@2#903,,,1779,30
254-1@2#903,,,1775,31
254-1@2#903,,,1487,32
254-1@2#903,,,1497,33
254-1@2#903,,,1605,34
254-1@2#903,,,1603,35
254-1@2#903,,,5575,36
254-1@2#903,,,1611,37
254-1@2#903,,,1598,38
254-1@2#903,,,1597,39
254-1@2#903,,,1559,40
254-1@2#903,,,6431,41
254-1@2#903,,,1551,42
254-1@2#903,,,1556,43
254-1@2#903,,,5414,44
254-1@2#903,09:37:00,09:37:00,5404,45
254-1@2#1837,18:37:00,18:37:00,2445,1
254-1@2#1837,,,2449,2
254-1@2#1837,,,2451,3
254-1@2#1837,,,2447,4
254-1@2#1837,,,2464,5
254-1@2#1837,,,2460,6
254-1@2#1837,,,2462,7
254-1@2#1837,,,2455,8
254-1@2#1837,,,2457,9
254-1@2#1837,,,2466,10
254-1@2#1837,,,1314,11
254-1@2#1837,,,1306,12
254-1@2#1837,,,5198,13
254-1@2#1837,,,1299,14
254-1@2#1837,,,1295,15
254-1@2#1837,,,1289,16
254-1@2#1837,,,1874,17
254-1@2#1837,,,1870,18
254-1@2#1837,,,1880,19
254-1@2#1837,,,1747,20
254-1@2#1837,,,1751,21
254-1@2#1837,,,1764,22
254-1@2#1837,,,1766,23
254-1@2#1837,,,1752,24
254-1@2#1837,,,1756,25
254-1@2#1837,,,1730,26
254-1@2#1837,,,5181,27
254-1@2#1837,,,1784,28
254-1@2#1837,,,1774,29
254-1@2#1837,,,1779,30
254-1@2#1837,,,1775,31
254-1@2#1837,,,1487,32
254-1@2#1837,,,1497,33
254-1@2#1837,,,1605,34
254-1@2#1837,,,1603,35
254-1@2#1837,,,5575,36
254-1@2#1837,,,1611,37
254-1@2#1837,,,1598,38
254-1@2#1837,,,1597,39
254-1@2#1837,,,1559,40
254-1@2#1837,,,6431,41
254-1@2#1837,,,1551,42
254-1@2#1837,,,1556,43
254-1@2#1837,,,5414,44
254-1@2#1837,19:11:00,19:11:00,5404,45
254-1@2#2005,20:05:00,20:05:00,2445,1
254-1@2#2005,,,2449,2
254-1@2#2005,,,2451,3
254-1@2#2005,,,2447,4
254-1@2#2005,,,2464,5
254-1@2#2005,,,2460,6
254-1@2#2005,,,2462,7
254-1@2#2005,,,2455,8
254-1@2#2005,,,2457,9
254-1@2#2005,,,2466,10
254-1@2#2005,,,1314,11
254-1@2#2005,,,1306,12
254-1@2#2005,,,5198,13
254-1@2#2005,,,1299,14
254-1@2#2005,,,1295,15
254-1@2#2005,,,1289,16
254-1@2#2005,,,1874,17
254-1@2#2005,,,1870,18
254-1@2#2005,,,1880,19
254-1@2#2005,,,1747,20
254-1@2#2005,,,1751,21
254-1@2#2005,,,1764,22
254-1@2#2005,,,1766,23
254-1@2#2005,,,1752,24
254-1@2#2005,,,1756,25
254-1@2#2005,,,1730,26
254-1@2#2005,,,5181,27
254-1@2#2005,,,1784,28
254-1@2#2005,,,1774,29
254-1@2#2005,,,1779,30
254-1@2#2005,,,1775,31
254-1@2#2005,,,1487,32
254-1@2#2005,,,1497,33
254-1@2#2005,,,1605,34
254-1@2#2005,,,1603,35
254-1@2#2005,,,5575,36
254-1@2#2005,,,1611,37
254-1@2#2005,,,1598,38
254-1@2#2005,,,1597,39
254-1@2#2005,,,1559,40
254-1@2#2005,,,6431,41
254-1@2#2005,,,1551,42
254-1@2#2005,,,1556,43
254-1@2#2005,,,5414,44
254-1@2#2005,20:39:00,20:39:00,5404,45
254-1@3#734,07:34:00,07:34:00,2445,1
254-1@3#734,,,2449,2
254-1@3#734,,,2451,3
254-1@3#734,,,2447,4
254-1@3#734,,,2464,5
254-1@3#734,,,2460,6
254-1@3#734,,,2462,7
254-1@3#734,,,2455,8
254-1@3#734,,,2457,9
254-1@3#734,,,2466,10
254-1@3#734,,,1314,11
254-1@3#734,,,1306,12
254-1@3#734,,,5198,13
254-1@3#734,,,1299,14
254-1@3#734,,,1295,15
254-1@3#734,,,1289,16
254-1@3#734,,,1874,17
254-1@3#734,,,1870,18
254-1@3#734,,,1880,19
254-1@3#734,,,1747,20
254-1@3#734,,,1751,21
254-1@3#734,,,1764,22
254-1@3#734,,,1766,23
254-1@3#734,,,1752,24
254-1@3#734,,,1756,25
254-1@3#734,,,1730,26
254-1@3#734,,,5181,27
254-1@3#734,,,1784,28
254-1@3#734,,,1774,29
254-1@3#734,,,1779,30
254-1@3#734,,,1775,31
254-1@3#734,,,1487,32
254-1@3#734,,,1497,33
254-1@3#734,,,1605,34
254-1@3#734,,,1603,35
254-1@3#734,,,5575,36
254-1@3#734,,,1611,37
254-1@3#734,,,1598,38
254-1@3#734,,,1597,39
254-1@3#734,,,1559,40
254-1@3#734,,,6431,41
254-1@3#734,,,1551,42
254-1@3#734,,,1556,43
254-1@3#734,,,5414,44
254-1@3#734,08:07:00,08:07:00,5404,45
254-1@3#849,08:49:00,08:49:00,2445,1
254-1@3#849,,,2449,2
254-1@3#849,,,2451,3
254-1@3#849,,,2447,4
254-1@3#849,,,2464,5
254-1@3#849,,,2460,6
254-1@3#849,,,2462,7
254-1@3#849,,,2455,8
254-1@3#849,,,2457,9
254-1@3#849,,,2466,10
254-1@3#849,,,1314,11
254-1@3#849,,,1306,12
254-1@3#849,,,5198,13
254-1@3#849,,,1299,14
254-1@3#849,,,1295,15
254-1@3#849,,,1289,16
254-1@3#849,,,1874,17
254-1@3#849,,,1870,18
254-1@3#849,,,1880,19
254-1@3#849,,,1747,20
254-1@3#849,,,1751,21
254-1@3#849,,,1764,22
254-1@3#849,,,1766,23
254-1@3#849,,,1752,24
254-1@3#849,,,1756,25
254-1@3#849,,,1730,26
254-1@3#849,,,5181,27
254-1@3#849,,,1784,28
254-1@3#849,,,1774,29
254-1@3#849,,,1779,30
254-1@3#849,,,1775,31
254-1@3#849,,,1487,32
254-1@3#849,,,1497,33
254-1@3#849,,,1605,34
254-1@3#849,,,1603,35
254-1@3#849,,,5575,36
254-1@3#849,,,1611,37
254-1@3#849,,,1598,38
254-1@3#849,,,1597,39
254-1@3#849,,,1559,40
254-1@3#849,,,6431,41
254-1@3#849,,,1551,42
254-1@3#849,,,1556,43
254-1@3#849,,,5414,44
254-1@3#849,09:22:00,09:22:00,5404,45
254-1@3#1744,17:44:00,17:44:00,2445,1
254-1@3#1744,,,2449,2
254-1@3#1744,,,2451,3
254-1@3#1744,,,2447,4
254-1@3#1744,,,2464,5
254-1@3#1744,,,2460,6
254-1@3#1744,,,2462,7
254-1@3#1744,,,2455,8
254-1@3#1744,,,2457,9
254-1@3#1744,,,2466,10
254-1@3#1744,,,1314,11
254-1@3#1744,,,1306,12
254-1@3#1744,,,5198,13
254-1@3#1744,,,1299,14
254-1@3#1744,,,1295,15
254-1@3#1744,,,1289,16
254-1@3#1744,,,1874,17
254-1@3#1744,,,1870,18
254-1@3#1744,,,1880,19
254-1@3#1744,,,1747,20
254-1@3#1744,,,1751,21
254-1@3#1744,,,1764,22
254-1@3#1744,,,1766,23
254-1@3#1744,,,1752,24
254-1@3#1744,,,1756,25
254-1@3#1744,,,1730,26
254-1@3#1744,,,5181,27
254-1@3#1744,,,1784,28
254-1@3#1744,,,1774,29
254-1@3#1744,,,1779,30
254-1@3#1744,,,1775,31
254-1@3#1744,,,1487,32
254-1@3#1744,,,1497,33
254-1@3#1744,,,1605,34
254-1@3#1744,,,1603,35
254-1@3#1744,,,5575,36
254-1@3#1744,,,1611,37
254-1@3#1744,,,1598,38
254-1@3#1744,,,1597,39
254-1@3#1744,,,1559,40
254-1@3#1744,,,6431,41
254-1@3#1744,,,1551,42
254-1@3#1744,,,1556,43
254-1@3#1744,,,5414,44
254-1@3#1744,18:17:00,18:17:00,5404,45
254-1@3#1904,19:04:00,19:04:00,2445,1
254-1@3#1904,,,2449,2
254-1@3#1904,,,2451,3
254-1@3#1904,,,2447,4
254-1@3#1904,,,2464,5
254-1@3#1904,,,2460,6
254-1@3#1904,,,2462,7
254-1@3#1904,,,2455,8
254-1@3#1904,,,2457,9
254-1@3#1904,,,2466,10
254-1@3#1904,,,1314,11
254-1@3#1904,,,1306,12
254-1@3#1904,,,5198,13
254-1@3#1904,,,1299,14
254-1@3#1904,,,1295,15
254-1@3#1904,,,1289,16
254-1@3#1904,,,1874,17
254-1@3#1904,,,1870,18
254-1@3#1904,,,1880,19
254-1@3#1904,,,1747,20
254-1@3#1904,,,1751,21
254-1@3#1904,,,1764,22
254-1@3#1904,,,1766,23
254-1@3#1904,,,1752,24
254-1@3#1904,,,1756,25
254-1@3#1904,,,1730,26
254-1@3#1904,,,5181,27
254-1@3#1904,,,1784,28
254-1@3#1904,,,1774,29
254-1@3#1904,,,1779,30
254-1@3#1904,,,1775,31
254-1@3#1904,,,1487,32
254-1@3#1904,,,1497,33
254-1@3#1904,,,1605,34
254-1@3#1904,,,1603,35
254-1@3#1904,,,5575,36
254-1@3#1904,,,1611,37
254-1@3#1904,,,1598,38
254-1@3#1904,,,1597,39
254-1@3#1904,,,1559,40
254-1@3#1904,,,6431,41
254-1@3#1904,,,1551,42
254-1@3#1904,,,1556,43
254-1@3#1904,,,5414,44
254-1@3#1904,19:37:00,19:37:00,5404,45
254-1@5#734,07:34:00,07:34:00,2445,1
254-1@5#734,,,2449,2
254-1@5#734,,,2451,3
254-1@5#734,,,2447,4
254-1@5#734,,,2464,5
254-1@5#734,,,2460,6
254-1@5#734,,,2462,7
254-1@5#734,,,2455,8
254-1@5#734,,,2457,9
254-1@5#734,,,2466,10
254-1@5#734,,,1314,11
254-1@5#734,,,1306,12
254-1@5#734,,,5198,13
254-1@5#734,,,1299,14
254-1@5#734,,,1295,15
254-1@5#734,,,1289,16
254-1@5#734,,,1874,17
254-1@5#734,,,1870,18
254-1@5#734,,,1880,19
