trip_id,arrival_time,departure_time,stop_id,stop_sequence
T3-2@1#540,,,874,4
T3-2@1#540,,,870,5
T3-2@1#540,,,849,6
T3-2@1#540,,,842,7
T3-2@1#540,,,839,8
T3-2@1#540,,,829,9
T3-2@1#540,,,5178,10
T3-2@1#540,,,5177,11
T3-2@1#540,,,830,12
T3-2@1#540,,,840,13
T3-2@1#540,,,844,14
T3-2@1#540,,,850,15
T3-2@1#540,,,872,16
T3-2@1#540,,,882,17
T3-2@1#540,,,884,18
T3-2@1#540,,,886,19
T3-2@1#540,,,6472,20
T3-2@1#540,,,6050,21
T3-2@1#540,,,6468,22
T3-2@1#540,,,1006,23
T3-2@1#540,,,1353,24
T3-2@1#540,,,1355,25
T3-2@1#540,,,1385,26
T3-2@1#540,,,1388,27
T3-2@1#540,,,5678,28
T3-2@1#540,,,1407,29
T3-2@1#540,,,1414,30
T3-2@1#540,,,1416,31
T3-2@1#540,,,1422,32
T3-2@1#540,,,1701,33
T3-2@1#540,,,1709,34
T3-2@1#540,,,1715,35
T3-2@1#540,,,1722,36
T3-2@1#540,,,1727,37
T3-2@1#540,,,6521,38
T3-2@1#540,,,1754,39
T3-2@1#540,,,1759,40
T3-2@1#540,,,1761,41
T3-2@1#540,,,1804,42
T3-2@1#540,,,1806,43
T3-2@1#540,,,1808,44
T3-2@1#540,,,1822,45
T3-2@1#540,,,1830,46
T3-2@1#540,,,1832,47
T3-2@1#540,,,1849,48
T3-2@1#540,,,1851,49
T3-2@1#540,,,1846,50
T3-2@1#540,,,1847,51
T3-2@1#540,,,1857,52
T3-2@1#540,,,2136,53
T3-2@1#540,,,2121,54
T3-2@1#540,,,2142,55
T3-2@1#540,,,2159,56
T3-2@1#540,,,2164,57
T3-2@1#540,,,2209,58
T3-2@1#540,,,2213,59
T3-2@1#540,,,2299,60
T3-2@1#540,,,2301,61
T3-2@1#540,,,2314,62
T3-2@1#540,,,2226,63
T3-2@1#540,,,2229,64
T3-2@1#540,,,3542,65
T3-2@1#540,,,3545,66
T3-2@1#540,,,3552,67
T3-2@1#540,,,3604,68
T3-2@1#540,,,3566,69
T3-2@1#540,,,3568,70
T3-2@1#540,,,3558,71
T3-2@1#540,,,3557,72
T3-2@1#540,06:25:00,06:25:00,3529,73
T3-2@1#600,06:00:00,06:00:00,1321,1
T3-2@1#600,,,851,2
T3-2@1#600,,,853,3
T3-2@1#600,,,874,4
T3-2@1#600,,,870,5
T3-2@1#600,,,849,6
T3-2@1#600,,,842,7
T3-2@1#600,,,839,8
T3-2@1#600,,,829,9
T3-2@1#600,,,5178,10
T3-2@1#600,,,5177,11
T3-2@1#600,,,830,12
T3-2@1#600,,,840,13
T3-2@1#600,,,844,14
T3-2@1#600,,,850,15
T3-2@1#600,,,872,16
T3-2@1#600,,,882,17
T3-2@1#600,,,884,18
T3-2@1#600,,,886,19
T3-2@1#600,,,6472,20
T3-2@1#600,,,6050,21
T3-2@1#600,,,6468,22
T3-2@1#600,,,1006,23
T3-2@1#600,,,1353,24
T3-2@1#600,,,1355,25
T3-2@1#600,,,1385,26
T3-2@1#600,,,1388,27
T3-2@1#600,,,5678,28
T3-2@1#600,,,1407,29
T3-2@1#600,,,1414,30
T3-2@1#600,,,1416,31
T3-2@1#600,,,1422,32
T3-2@1#600,,,1701,33
T3-2@1#600,,,1709,34
T3-2@1#600,,,1715,35
T3-2@1#600,,,1722,36
T3-2@1#600,,,1727,37
T3-2@1#600,,,6521,38
T3-2@1#600,,,1754,39
T3-2@1#600,,,1759,40
T3-2@1#600,,,1761,41
T3-2@1#600,,,1804,42
T3-2@1#600,,,1806,43
T3-2@1#600,,,1808,44
T3-2@1#600,,,1822,45
T3-2@1#600,,,1830,46
T3-2@1#600,,,1832,47
T3-2@1#600,,,1849,48
T3-2@1#600,,,1851,49
T3-2@1#600,,,1846,50
T3-2@1#600,,,1847,51
T3-2@1#600,,,1857,52
T3-2@1#600,,,2136,53
T3-2@1#600,,,2121,54
T3-2@1#600,,,2142,55
T3-2@1#600,,,2159,56
T3-2@1#600,,,2164,57
T3-2@1#600,,,2209,58
T3-2@1#600,,,2213,59
T3-2@1#600,,,2299,60
T3-2@1#600,,,2301,61
T3-2@1#600,,,2314,62
T3-2@1#600,,,2226,63
T3-2@1#600,,,2229,64
T3-2@1#600,,,3542,65
T3-2@1#600,,,3545,66
T3-2@1#600,,,3552,67
T3-2@1#600,,,3604,68
T3-2@1#600,,,3566,69
T3-2@1#600,,,3568,70
T3-2@1#600,,,3558,71
T3-2@1#600,,,3557,72
T3-2@1#600,06:45:00,06:45:00,3529,73
T3-2@1#610,06:10:00,06:10:00,1321,1
T3-2@1#610,,,851,2
T3-2@1#610,,,853,3
T3-2@1#610,,,874,4
T3-2@1#610,,,870,5
T3-2@1#610,,,849,6
T3-2@1#610,,,842,7
T3-2@1#610,,,839,8
T3-2@1#610,,,829,9
T3-2@1#610,,,5178,10
T3-2@1#610,,,5177,11
T3-2@1#610,,,830,12
T3-2@1#610,,,840,13
T3-2@1#610,,,844,14
T3-2@1#610,,,850,15
T3-2@1#610,,,872,16
T3-2@1#610,,,882,17
T3-2@1#610,,,884,18
T3-2@1#610,,,886,19
T3-2@1#610,,,6472,20
T3-2@1#610,,,6050,21
T3-2@1#610,,,6468,22
T3-2@1#610,,,1006,23
T3-2@1#610,,,1353,24
T3-2@1#610,,,1355,25
T3-2@1#610,,,1385,26
T3-2@1#610,,,1388,27
T3-2@1#610,,,5678,28
T3-2@1#610,,,1407,29
T3-2@1#610,,,1414,30
T3-2@1#610,,,1416,31
T3-2@1#610,,,1422,32
T3-2@1#610,,,1701,33
T3-2@1#610,,,1709,34
T3-2@1#610,,,1715,35
T3-2@1#610,,,1722,36
T3-2@1#610,,,1727,37
T3-2@1#610,,,6521,38
T3-2@1#610,,,1754,39
T3-2@1#610,,,1759,40
T3-2@1#610,,,1761,41
T3-2@1#610,,,1804,42
T3-2@1#610,,,1806,43
T3-2@1#610,,,1808,44
T3-2@1#610,,,1822,45
T3-2@1#610,,,1830,46
T3-2@1#610,,,1832,47
T3-2@1#610,,,1849,48
T3-2@1#610,,,1851,49
T3-2@1#610,,,1846,50
T3-2@1#610,,,1847,51
T3-2@1#610,,,1857,52
T3-2@1#610,,,2136,53
T3-2@1#610,,,2121,54
T3-2@1#610,,,2142,55
T3-2@1#610,,,2159,56
T3-2@1#610,,,2164,57
T3-2@1#610,,,2209,58
T3-2@1#610,,,2213,59
T3-2@1#610,,,2299,60
T3-2@1#610,,,2301,61
T3-2@1#610,,,2314,62
T3-2@1#610,,,2226,63
T3-2@1#610,,,2229,64
T3-2@1#610,,,3542,65
T3-2@1#610,,,3545,66
T3-2@1#610,,,3552,67
T3-2@1#610,,,3604,68
T3-2@1#610,,,3566,69
T3-2@1#610,,,3568,70
T3-2@1#610,,,3558,71
T3-2@1#610,,,3557,72
T3-2@1#610,06:55:00,06:55:00,3529,73
T3-2@1#620,06:20:00,06:20:00,1321,1
T3-2@1#620,,,851,2
T3-2@1#620,,,853,3
T3-2@1#620,,,874,4
T3-2@1#620,,,870,5
T3-2@1#620,,,849,6
T3-2@1#620,,,842,7
T3-2@1#620,,,839,8
T3-2@1#620,,,829,9
T3-2@1#620,,,5178,10
T3-2@1#620,,,5177,11
T3-2@1#620,,,830,12
T3-2@1#620,,,840,13
T3-2@1#620,,,844,14
T3-2@1#620,,,850,15
T3-2@1#620,,,872,16
T3-2@1#620,,,882,17
T3-2@1#620,,,884,18
T3-2@1#620,,,886,19
T3-2@1#620,,,6472,20
T3-2@1#620,,,6050,21
T3-2@1#620,,,6468,22
T3-2@1#620,,,1006,23
T3-2@1#620,,,1353,24
T3-2@1#620,,,1355,25
T3-2@1#620,,,1385,26
T3-2@1#620,,,1388,27
T3-2@1#620,,,5678,28
T3-2@1#620,,,1407,29
T3-2@1#620,,,1414,30
T3-2@1#620,,,1416,31
T3-2@1#620,,,1422,32
T3-2@1#620,,,1701,33
T3-2@1#620,,,1709,34
T3-2@1#620,,,1715,35
T3-2@1#620,,,1722,36
T3-2@1#620,,,1727,37
T3-2@1#620,,,6521,38
T3-2@1#620,,,1754,39
T3-2@1#620,,,1759,40
T3-2@1#620,,,1761,41
T3-2@1#620,,,1804,42
T3-2@1#620,,,1806,43
T3-2@1#620,,,1808,44
T3-2@1#620,,,1822,45
T3-2@1#620,,,1830,46
T3-2@1#620,,,1832,47
T3-2@1#620,,,1849,48
T3-2@1#620,,,1851,49
T3-2@1#620,,,1846,50
T3-2@1#620,,,1847,51
T3-2@1#620,,,1857,52
T3-2@1#620,,,2136,53
T3-2@1#620,,,2121,54
T3-2@1#620,,,2142,55
T3-2@1#620,,,2159,56
T3-2@1#620,,,2164,57
T3-2@1#620,,,2209,58
T3-2@1#620,,,2213,59
T3-2@1#620,,,2299,60
T3-2@1#620,,,2301,61
T3-2@1#620,,,2314,62
T3-2@1#620,,,2226,63
T3-2@1#620,,,2229,64
T3-2@1#620,,,3542,65
T3-2@1#620,,,3545,66
T3-2@1#620,,,3552,67
T3-2@1#620,,,3604,68
T3-2@1#620,,,3566,69
T3-2@1#620,,,3568,70
T3-2@1#620,,,3558,71
T3-2@1#620,,,3557,72
T3-2@1#620,07:05:00,07:05:00,3529,73
T3-2@1#630,06:30:00,06:30:00,1321,1
T3-2@1#630,,,851,2
T3-2@1#630,,,853,3
T3-2@1#630,,,874,4
T3-2@1#630,,,870,5
T3-2@1#630,,,849,6
T3-2@1#630,,,842,7
T3-2@1#630,,,839,8
T3-2@1#630,,,829,9
T3-2@1#630,,,5178,10
T3-2@1#630,,,5177,11
T3-2@1#630,,,830,12
T3-2@1#630,,,840,13
T3-2@1#630,,,844,14
T3-2@1#630,,,850,15
T3-2@1#630,,,872,16
T3-2@1#630,,,882,17
T3-2@1#630,,,884,18
T3-2@1#630,,,886,19
T3-2@1#630,,,6472,20
T3-2@1#630,,,6050,21
T3-2@1#630,,,6468,22
T3-2@1#630,,,1006,23
T3-2@1#630,,,1353,24
T3-2@1#630,,,1355,25
T3-2@1#630,,,1385,26
T3-2@1#630,,,1388,27
T3-2@1#630,,,5678,28
T3-2@1#630,,,1407,29
T3-2@1#630,,,1414,30
T3-2@1#630,,,1416,31
T3-2@1#630,,,1422,32
T3-2@1#630,,,1701,33
T3-2@1#630,,,1709,34
T3-2@1#630,,,1715,35
T3-2@1#630,,,1722,36
T3-2@1#630,,,1727,37
T3-2@1#630,,,6521,38
T3-2@1#630,,,1754,39
T3-2@1#630,,,1759,40
T3-2@1#630,,,1761,41
T3-2@1#630,,,1804,42
T3-2@1#630,,,1806,43
T3-2@1#630,,,1808,44
T3-2@1#630,,,1822,45
T3-2@1#630,,,1830,46
T3-2@1#630,,,1832,47
T3-2@1#630,,,1849,48
T3-2@1#630,,,1851,49
T3-2@1#630,,,1846,50
T3-2@1#630,,,1847,51
T3-2@1#630,,,1857,52
T3-2@1#630,,,2136,53
T3-2@1#630,,,2121,54
T3-2@1#630,,,2142,55
T3-2@1#630,,,2159,56
T3-2@1#630,,,2164,57
T3-2@1#630,,,2209,58
T3-2@1#630,,,2213,59
T3-2@1#630,,,2299,60
T3-2@1#630,,,2301,61
T3-2@1#630,,,2314,62
T3-2@1#630,,,2226,63
T3-2@1#630,,,2229,64
T3-2@1#630,,,3542,65
T3-2@1#630,,,3545,66
T3-2@1#630,,,3552,67
T3-2@1#630,,,3604,68
T3-2@1#630,,,3566,69
T3-2@1#630,,,3568,70
T3-2@1#630,,,3558,71
T3-2@1#630,,,3557,72
T3-2@1#630,07:15:00,07:15:00,3529,73
T3-2@1#640,06:40:00,06:40:00,1321,1
T3-2@1#640,,,851,2
T3-2@1#640,,,853,3
T3-2@1#640,,,874,4
T3-2@1#640,,,870,5
T3-2@1#640,,,849,6
T3-2@1#640,,,842,7
T3-2@1#640,,,839,8
T3-2@1#640,,,829,9
T3-2@1#640,,,5178,10
T3-2@1#640,,,5177,11
T3-2@1#640,,,830,12
T3-2@1#640,,,840,13
T3-2@1#640,,,844,14
T3-2@1#640,,,850,15
T3-2@1#640,,,872,16
T3-2@1#640,,,882,17
T3-2@1#640,,,884,18
T3-2@1#640,,,886,19
T3-2@1#640,,,6472,20
T3-2@1#640,,,6050,21
T3-2@1#640,,,6468,22
T3-2@1#640,,,1006,23
T3-2@1#640,,,1353,24
T3-2@1#640,,,1355,25
T3-2@1#640,,,1385,26
T3-2@1#640,,,1388,27
T3-2@1#640,,,5678,28
T3-2@1#640,,,1407,29
T3-2@1#640,,,1414,30
T3-2@1#640,,,1416,31
T3-2@1#640,,,1422,32
T3-2@1#640,,,1701,33
T3-2@1#640,,,1709,34
T3-2@1#640,,,1715,35
T3-2@1#640,,,1722,36
T3-2@1#640,,,1727,37
T3-2@1#640,,,6521,38
T3-2@1#640,,,1754,39
T3-2@1#640,,,1759,40
T3-2@1#640,,,1761,41
T3-2@1#640,,,1804,42
T3-2@1#640,,,1806,43
T3-2@1#640,,,1808,44
T3-2@1#640,,,1822,45
T3-2@1#640,,,1830,46
T3-2@1#640,,,1832,47
T3-2@1#640,,,1849,48
T3-2@1#640,,,1851,49
T3-2@1#640,,,1846,50
T3-2@1#640,,,1847,51
T3-2@1#640,,,1857,52
T3-2@1#640,,,2136,53
T3-2@1#640,,,2121,54
T3-2@1#640,,,2142,55
T3-2@1#640,,,2159,56
T3-2@1#640,,,2164,57
T3-2@1#640,,,2209,58
T3-2@1#640,,,2213,59
T3-2@1#640,,,2299,60
T3-2@1#640,,,2301,61
T3-2@1#640,,,2314,62
T3-2@1#640,,,2226,63
T3-2@1#640,,,2229,64
T3-2@1#640,,,3542,65
T3-2@1#640,,,3545,66
T3-2@1#640,,,3552,67
T3-2@1#640,,,3604,68
T3-2@1#640,,,3566,69
T3-2@1#640,,,3568,70
T3-2@1#640,,,3558,71
T3-2@1#640,,,3557,72
T3-2@1#640,07:25:00,07:25:00,3529,73
T3-2@1#649,06:49:00,06:49:00,1321,1
T3-2@1#649,,,851,2
T3-2@1#649,,,853,3
T3-2@1#649,,,874,4
T3-2@1#649,,,870,5
T3-2@1#649,,,849,6
T3-2@1#649,,,842,7
T3-2@1#649,,,839,8
T3-2@1#649,,,829,9
T3-2@1#649,,,5178,10
T3-2@1#649,,,5177,11
T3-2@1#649,,,830,12
T3-2@1#649,,,840,13
T3-2@1#649,,,844,14
T3-2@1#649,,,850,15
T3-2@1#649,,,872,16
T3-2@1#649,,,882,17
T3-2@1#649,,,884,18
T3-2@1#649,,,886,19
T3-2@1#649,,,6472,20
T3-2@1#649,,,6050,21
T3-2@1#649,,,6468,22
T3-2@1#649,,,1006,23
T3-2@1#649,,,1353,24
T3-2@1#649,,,1355,25
T3-2@1#649,,,1385,26
T3-2@1#649,,,1388,27
T3-2@1#649,,,5678,28
T3-2@1#649,,,1407,29
T3-2@1#649,,,1414,30
T3-2@1#649,,,1416,31
T3-2@1#649,,,1422,32
T3-2@1#649,,,1701,33
T3-2@1#649,,,1709,34
T3-2@1#649,,,1715,35
T3-2@1#649,,,1722,36
T3-2@1#649,,,1727,37
T3-2@1#649,,,6521,38
T3-2@1#649,,,1754,39
T3-2@1#649,,,1759,40
T3-2@1#649,,,1761,41
T3-2@1#649,,,1804,42
T3-2@1#649,,,1806,43
T3-2@1#649,,,1808,44
T3-2@1#649,,,1822,45
T3-2@1#649,,,1830,46
T3-2@1#649,,,1832,47
T3-2@1#649,,,1849,48
T3-2@1#649,,,1851,49
T3-2@1#649,,,1846,50
T3-2@1#649,,,1847,51
T3-2@1#649,,,1857,52
T3-2@1#649,,,2136,53
T3-2@1#649,,,2121,54
T3-2@1#649,,,2142,55
T3-2@1#649,,,2159,56
T3-2@1#649,,,2164,57
T3-2@1#649,,,2209,58
T3-2@1#649,,,2213,59
T3-2@1#649,,,2299,60
T3-2@1#649,,,2301,61
T3-2@1#649,,,2314,62
T3-2@1#649,,,2226,63
T3-2@1#649,,,2229,64
T3-2@1#649,,,3542,65
T3-2@1#649,,,3545,66
T3-2@1#649,,,3552,67
T3-2@1#649,,,3604,68
T3-2@1#649,,,3566,69
T3-2@1#649,,,3568,70
T3-2@1#649,,,3558,71
T3-2@1#649,,,3557,72
T3-2@1#649,07:34:00,07:34:00,3529,73
T3-2@1#657,06:57:00,06:57:00,1321,1
T3-2@1#657,,,851,2
T3-2@1#657,,,853,3
T3-2@1#657,,,874,4
T3-2@1#657,,,870,5
T3-2@1#657,,,849,6
T3-2@1#657,,,842,7
T3-2@1#657,,,839,8
T3-2@1#657,,,829,9
T3-2@1#657,,,5178,10
T3-2@1#657,,,5177,11
T3-2@1#657,,,830,12
T3-2@1#657,,,840,13
T3-2@1#657,,,844,14
T3-2@1#657,,,850,15
T3-2@1#657,,,872,16
T3-2@1#657,,,882,17
T3-2@1#657,,,884,18
T3-2@1#657,,,886,19
T3-2@1#657,,,6472,20
T3-2@1#657,,,6050,21
T3-2@1#657,,,6468,22
T3-2@1#657,,,1006,23
T3-2@1#657,,,1353,24
T3-2@1#657,,,1355,25
T3-2@1#657,,,1385,26
T3-2@1#657,,,1388,27
T3-2@1#657,,,5678,28
T3-2@1#657,,,1407,29
T3-2@1#657,,,1414,30
T3-2@1#657,,,1416,31
T3-2@1#657,,,1422,32
T3-2@1#657,,,1701,33
T3-2@1#657,,,1709,34
T3-2@1#657,,,1715,35
T3-2@1#657,,,1722,36
T3-2@1#657,,,1727,37
T3-2@1#657,,,6521,38
T3-2@1#657,,,1754,39
T3-2@1#657,,,1759,40
T3-2@1#657,,,1761,41
T3-2@1#657,,,1804,42
T3-2@1#657,,,1806,43
T3-2@1#657,,,1808,44
T3-2@1#657,,,1822,45
T3-2@1#657,,,1830,46
T3-2@1#657,,,1832,47
T3-2@1#657,,,1849,48
T3-2@1#657,,,1851,49
T3-2@1#657,,,1846,50
T3-2@1#657,,,1847,51
T3-2@1#657,,,1857,52
T3-2@1#657,,,2136,53
T3-2@1#657,,,2121,54
T3-2@1#657,,,2142,55
T3-2@1#657,,,2159,56
T3-2@1#657,,,2164,57
T3-2@1#657,,,2209,58
T3-2@1#657,,,2213,59
T3-2@1#657,,,2299,60
T3-2@1#657,,,2301,61
T3-2@1#657,,,2314,62
T3-2@1#657,,,2226,63
T3-2@1#657,,,2229,64
T3-2@1#657,,,3542,65
T3-2@1#657,,,3545,66
T3-2@1#657,,,3552,67
T3-2@1#657,,,3604,68
T3-2@1#657,,,3566,69
T3-2@1#657,,,3568,70
T3-2@1#657,,,3558,71
T3-2@1#657,,,3557,72
T3-2@1#657,07:42:00,07:42:00,3529,73
T3-2@1#704,07:04:00,07:04:00,1321,1
T3-2@1#704,,,851,2
T3-2@1#704,,,853,3
T3-2@1#704,,,874,4
T3-2@1#704,,,870,5
T3-2@1#704,,,849,6
T3-2@1#704,,,842,7
T3-2@1#704,,,839,8
T3-2@1#704,,,829,9
T3-2@1#704,,,5178,10
T3-2@1#704,,,5177,11
T3-2@1#704,,,830,12
T3-2@1#704,,,840,13
T3-2@1#704,,,844,14
T3-2@1#704,,,850,15
T3-2@1#704,,,872,16
T3-2@1#704,,,882,17
T3-2@1#704,,,884,18
T3-2@1#704,,,886,19
T3-2@1#704,,,6472,20
T3-2@1#704,,,6050,21
T3-2@1#704,,,6468,22
T3-2@1#704,,,1006,23
T3-2@1#704,,,1353,24
T3-2@1#704,,,1355,25
T3-2@1#704,,,1385,26
T3-2@1#704,,,1388,27
T3-2@1#704,,,5678,28
T3-2@1#704,,,1407,29
T3-2@1#704,,,1414,30
T3-2@1#704,,,1416,31
T3-2@1#704,,,1422,32
T3-2@1#704,,,1701,33
T3-2@1#704,,,1709,34
T3-2@1#704,,,1715,35
T3-2@1#704,,,1722,36
T3-2@1#704,,,1727,37
T3-2@1#704,,,6521,38
T3-2@1#704,,,1754,39
T3-2@1#704,,,1759,40
T3-2@1#704,,,1761,41
T3-2@1#704,,,1804,42
T3-2@1#704,,,1806,43
T3-2@1#704,,,1808,44
T3-2@1#704,,,1822,45
T3-2@1#704,,,1830,46
T3-2@1#704,,,1832,47
T3-2@1#704,,,1849,48
T3-2@1#704,,,1851,49
T3-2@1#704,,,1846,50
T3-2@1#704,,,1847,51
T3-2@1#704,,,1857,52
T3-2@1#704,,,2136,53
T3-2@1#704,,,2121,54
T3-2@1#704,,,2142,55
T3-2@1#704,,,2159,56
T3-2@1#704,,,2164,57
T3-2@1#704,,,2209,58
T3-2@1#704,,,2213,59
T3-2@1#704,,,2299,60
T3-2@1#704,,,2301,61
T3-2@1#704,,,2314,62
T3-2@1#704,,,2226,63
T3-2@1#704,,,2229,64
T3-2@1#704,,,3542,65
T3-2@1#704,,,3545,66
T3-2@1#704,,,3552,67
T3-2@1#704,,,3604,68
T3-2@1#704,,,3566,69
T3-2@1#704,,,3568,70
T3-2@1#704,,,3558,71
T3-2@1#704,,,3557,72
T3-2@1#704,07:59:00,07:59:00,3529,73
T3-2@1#711,07:11:00,07:11:00,1321,1
T3-2@1#711,,,851,2
T3-2@1#711,,,853,3
T3-2@1#711,,,874,4
T3-2@1#711,,,870,5
T3-2@1#711,,,849,6
T3-2@1#711,,,842,7
T3-2@1#711,,,839,8
T3-2@1#711,,,829,9
T3-2@1#711,,,5178,10
T3-2@1#711,,,5177,11
T3-2@1#711,,,830,12
T3-2@1#711,,,840,13
T3-2@1#711,,,844,14
T3-2@1#711,,,850,15
T3-2@1#711,,,872,16
T3-2@1#711,,,882,17
T3-2@1#711,,,884,18
T3-2@1#711,,,886,19
T3-2@1#711,,,6472,20
T3-2@1#711,,,6050,21
T3-2@1#711,,,6468,22
T3-2@1#711,,,1006,23
T3-2@1#711,,,1353,24
T3-2@1#711,,,1355,25
T3-2@1#711,,,1385,26
T3-2@1#711,,,1388,27
T3-2@1#711,,,5678,28
T3-2@1#711,,,1407,29
T3-2@1#711,,,1414,30
T3-2@1#711,,,1416,31
T3-2@1#711,,,1422,32
T3-2@1#711,,,1701,33
T3-2@1#711,,,1709,34
T3-2@1#711,,,1715,35
T3-2@1#711,,,1722,36
T3-2@1#711,,,1727,37
T3-2@1#711,,,6521,38
T3-2@1#711,,,1754,39
T3-2@1#711,,,1759,40
T3-2@1#711,,,1761,41
T3-2@1#711,,,1804,42
T3-2@1#711,,,1806,43
T3-2@1#711,,,1808,44
T3-2@1#711,,,1822,45
T3-2@1#711,,,1830,46
T3-2@1#711,,,1832,47
T3-2@1#711,,,1849,48
T3-2@1#711,,,1851,49
T3-2@1#711,,,1846,50
T3-2@1#711,,,1847,51
T3-2@1#711,,,1857,52
T3-2@1#711,,,2136,53
T3-2@1#711,,,2121,54
T3-2@1#711,,,2142,55
T3-2@1#711,,,2159,56
T3-2@1#711,,,2164,57
T3-2@1#711,,,2209,58
T3-2@1#711,,,2213,59
T3-2@1#711,,,2299,60
T3-2@1#711,,,2301,61
T3-2@1#711,,,2314,62
T3-2@1#711,,,2226,63
T3-2@1#711,,,2229,64
T3-2@1#711,,,3542,65
T3-2@1#711,,,3545,66
T3-2@1#711,,,3552,67
T3-2@1#711,,,3604,68
T3-2@1#711,,,3566,69
T3-2@1#711,,,3568,70
T3-2@1#711,,,3558,71
T3-2@1#711,,,3557,72
T3-2@1#711,08:06:00,08:06:00,3529,73
T3-2@1#718,07:18:00,07:18:00,1321,1
T3-2@1#718,,,851,2
T3-2@1#718,,,853,3
T3-2@1#718,,,874,4
T3-2@1#718,,,870,5
T3-2@1#718,,,849,6
T3-2@1#718,,,842,7
T3-2@1#718,,,839,8
T3-2@1#718,,,829,9
T3-2@1#718,,,5178,10
T3-2@1#718,,,5177,11
T3-2@1#718,,,830,12
T3-2@1#718,,,840,13
T3-2@1#718,,,844,14
T3-2@1#718,,,850,15
T3-2@1#718,,,872,16
T3-2@1#718,,,882,17
T3-2@1#718,,,884,18
T3-2@1#718,,,886,19
T3-2@1#718,,,6472,20
T3-2@1#718,,,6050,21
T3-2@1#718,,,6468,22
T3-2@1#718,,,1006,23
T3-2@1#718,,,1353,24
T3-2@1#718,,,1355,25
T3-2@1#718,,,1385,26
T3-2@1#718,,,1388,27
T3-2@1#718,,,5678,28
T3-2@1#718,,,1407,29
T3-2@1#718,,,1414,30
T3-2@1#718,,,1416,31
T3-2@1#718,,,1422,32
T3-2@1#718,,,1701,33
T3-2@1#718,,,1709,34
T3-2@1#718,,,1715,35
T3-2@1#718,,,1722,36
T3-2@1#718,,,1727,37
T3-2@1#718,,,6521,38
T3-2@1#718,,,1754,39
T3-2@1#718,,,1759,40
T3-2@1#718,,,1761,41
T3-2@1#718,,,1804,42
T3-2@1#718,,,1806,43
T3-2@1#718,,,1808,44
T3-2@1#718,,,1822,45
T3-2@1#718,,,1830,46
T3-2@1#718,,,1832,47
T3-2@1#718,,,1849,48
T3-2@1#718,,,1851,49
T3-2@1#718,,,1846,50
T3-2@1#718,,,1847,51
T3-2@1#718,,,1857,52
T3-2@1#718,,,2136,53
T3-2@1#718,,,2121,54
T3-2@1#718,,,2142,55
T3-2@1#718,,,2159,56
T3-2@1#718,,,2164,57
T3-2@1#718,,,2209,58
T3-2@1#718,,,2213,59
T3-2@1#718,,,2299,60
T3-2@1#718,,,2301,61
T3-2@1#718,,,2314,62
T3-2@1#718,,,2226,63
T3-2@1#718,,,2229,64
T3-2@1#718,,,3542,65
T3-2@1#718,,,3545,66
