trip_id,arrival_time,departure_time,stop_id,stop_sequence
R101-1@3#1655,,,408,3
R101-1@3#1655,,,405,4
R101-1@3#1655,,,313,5
R101-1@3#1655,,,5902,6
R101-1@3#1655,,,305,7
R101-1@3#1655,,,287,8
R101-1@3#1655,,,284,9
R101-1@3#1655,,,279,10
R101-1@3#1655,,,154,11
R101-1@3#1655,,,149,12
R101-1@3#1655,,,127,13
R101-1@3#1655,,,1064,14
R101-1@3#1655,,,676,15
R101-1@3#1655,,,723,16
R101-1@3#1655,,,910,17
R101-1@3#1655,,,928,18
R101-1@3#1655,,,1688,19
R101-1@3#1655,,,1690,20
R101-1@3#1655,,,1726,21
R101-1@3#1655,,,1784,22
R101-1@3#1655,,,1792,23
R101-1@3#1655,,,2079,24
R101-1@3#1655,,,2076,25
R101-1@3#1655,,,2074,26
R101-1@3#1655,,,1630,27
R101-1@3#1655,17:45:00,17:45:00,1625,28
R101-1@3#1747,17:47:00,17:47:00,419,1
R101-1@3#1747,,,412,2
R101-1@3#1747,,,408,3
R101-1@3#1747,,,405,4
R101-1@3#1747,,,313,5
R101-1@3#1747,,,5902,6
R101-1@3#1747,,,305,7
R101-1@3#1747,,,287,8
R101-1@3#1747,,,284,9
R101-1@3#1747,,,279,10
R101-1@3#1747,,,154,11
R101-1@3#1747,,,149,12
R101-1@3#1747,,,127,13
R101-1@3#1747,,,1064,14
R101-1@3#1747,,,676,15
R101-1@3#1747,,,723,16
R101-1@3#1747,,,910,17
R101-1@3#1747,,,928,18
R101-1@3#1747,,,1688,19
R101-1@3#1747,,,1690,20
R101-1@3#1747,,,1726,21
R101-1@3#1747,,,1784,22
R101-1@3#1747,,,1792,23
R101-1@3#1747,,,2079,24
R101-1@3#1747,,,2076,25
R101-1@3#1747,,,2074,26
R101-1@3#1747,,,1630,27
R101-1@3#1747,18:37:00,18:37:00,1625,28
R101-1@3#1840,18:40:00,18:40:00,419,1
R101-1@3#1840,,,412,2
R101-1@3#1840,,,408,3
R101-1@3#1840,,,405,4
R101-1@3#1840,,,313,5
R101-1@3#1840,,,5902,6
R101-1@3#1840,,,305,7
R101-1@3#1840,,,287,8
R101-1@3#1840,,,284,9
R101-1@3#1840,,,279,10
R101-1@3#1840,,,154,11
R101-1@3#1840,,,149,12
R101-1@3#1840,,,127,13
R101-1@3#1840,,,1064,14
R101-1@3#1840,,,676,15
R101-1@3#1840,,,723,16
R101-1@3#1840,,,910,17
R101-1@3#1840,,,928,18
R101-1@3#1840,,,1688,19
R101-1@3#1840,,,1690,20
R101-1@3#1840,,,1726,21
R101-1@3#1840,,,1784,22
R101-1@3#1840,,,1792,23
R101-1@3#1840,,,2079,24
R101-1@3#1840,,,2076,25
R101-1@3#1840,,,2074,26
R101-1@3#1840,,,1630,27
R101-1@3#1840,19:30:00,19:30:00,1625,28
R101-1@3#2030,20:30:00,20:30:00,419,1
R101-1@3#2030,,,412,2
R101-1@3#2030,,,408,3
R101-1@3#2030,,,405,4
R101-1@3#2030,,,313,5
R101-1@3#2030,,,5902,6
R101-1@3#2030,,,305,7
R101-1@3#2030,,,287,8
R101-1@3#2030,,,284,9
R101-1@3#2030,,,279,10
R101-1@3#2030,,,154,11
R101-1@3#2030,,,149,12
R101-1@3#2030,,,127,13
R101-1@3#2030,,,1064,14
R101-1@3#2030,,,676,15
R101-1@3#2030,,,723,16
R101-1@3#2030,,,910,17
R101-1@3#2030,,,928,18
R101-1@3#2030,,,1688,19
R101-1@3#2030,,,1690,20
R101-1@3#2030,,,1726,21
R101-1@3#2030,,,1784,22
R101-1@3#2030,,,1792,23
R101-1@3#2030,,,2079,24
R101-1@3#2030,,,2076,25
R101-1@3#2030,,,2074,26
R101-1@3#2030,,,1630,27
R101-1@3#2030,21:20:00,21:20:00,1625,28
R101-1@5#820,08:20:00,08:20:00,419,1
R101-1@5#820,,,412,2
R101-1@5#820,,,408,3
R101-1@5#820,,,405,4
R101-1@5#820,,,313,5
R101-1@5#820,,,5902,6
R101-1@5#820,,,305,7
R101-1@5#820,,,287,8
R101-1@5#820,,,284,9
R101-1@5#820,,,279,10
R101-1@5#820,,,154,11
R101-1@5#820,,,149,12
R101-1@5#820,,,127,13
R101-1@5#820,,,1064,14
R101-1@5#820,,,676,15
R101-1@5#820,,,723,16
R101-1@5#820,,,910,17
R101-1@5#820,,,928,18
R101-1@5#820,,,1688,19
R101-1@5#820,,,1690,20
R101-1@5#820,,,1726,21
R101-1@5#820,,,1784,22
R101-1@5#820,,,1792,23
R101-1@5#820,,,2079,24
R101-1@5#820,,,2076,25
R101-1@5#820,,,2074,26
R101-1@5#820,,,1630,27
R101-1@5#820,09:10:00,09:10:00,1625,28
R101-1@5#920,09:20:00,09:20:00,419,1
R101-1@5#920,,,412,2
R101-1@5#920,,,408,3
R101-1@5#920,,,405,4
R101-1@5#920,,,313,5
R101-1@5#920,,,5902,6
R101-1@5#920,,,305,7
R101-1@5#920,,,287,8
R101-1@5#920,,,284,9
R101-1@5#920,,,279,10
R101-1@5#920,,,154,11
R101-1@5#920,,,149,12
R101-1@5#920,,,127,13
R101-1@5#920,,,1064,14
R101-1@5#920,,,676,15
R101-1@5#920,,,723,16
R101-1@5#920,,,910,17
R101-1@5#920,,,928,18
R101-1@5#920,,,1688,19
R101-1@5#920,,,1690,20
R101-1@5#920,,,1726,21
R101-1@5#920,,,1784,22
R101-1@5#920,,,1792,23
R101-1@5#920,,,2079,24
R101-1@5#920,,,2076,25
R101-1@5#920,,,2074,26
R101-1@5#920,,,1630,27
R101-1@5#920,10:10:00,10:10:00,1625,28
R101-1@5#1010,10:10:00,10:10:00,419,1
R101-1@5#1010,,,412,2
R101-1@5#1010,,,408,3
R101-1@5#1010,,,405,4
R101-1@5#1010,,,313,5
R101-1@5#1010,,,5902,6
R101-1@5#1010,,,305,7
R101-1@5#1010,,,287,8
R101-1@5#1010,,,284,9
R101-1@5#1010,,,279,10
R101-1@5#1010,,,154,11
R101-1@5#1010,,,149,12
R101-1@5#1010,,,127,13
R101-1@5#1010,,,1064,14
R101-1@5#1010,,,676,15
R101-1@5#1010,,,723,16
R101-1@5#1010,,,910,17
R101-1@5#1010,,,928,18
R101-1@5#1010,,,1688,19
R101-1@5#1010,,,1690,20
R101-1@5#1010,,,1726,21
R101-1@5#1010,,,1784,22
R101-1@5#1010,,,1792,23
R101-1@5#1010,,,2079,24
R101-1@5#1010,,,2076,25
R101-1@5#1010,,,2074,26
R101-1@5#1010,,,1630,27
R101-1@5#1010,11:00:00,11:00:00,1625,28
R101-1@5#1106,11:06:00,11:06:00,419,1
R101-1@5#1106,,,412,2
R101-1@5#1106,,,408,3
R101-1@5#1106,,,405,4
R101-1@5#1106,,,313,5
R101-1@5#1106,,,5902,6
R101-1@5#1106,,,305,7
R101-1@5#1106,,,287,8
R101-1@5#1106,,,284,9
R101-1@5#1106,,,279,10
R101-1@5#1106,,,154,11
R101-1@5#1106,,,149,12
R101-1@5#1106,,,127,13
R101-1@5#1106,,,1064,14
R101-1@5#1106,,,676,15
R101-1@5#1106,,,723,16
R101-1@5#1106,,,910,17
R101-1@5#1106,,,928,18
R101-1@5#1106,,,1688,19
R101-1@5#1106,,,1690,20
R101-1@5#1106,,,1726,21
R101-1@5#1106,,,1784,22
R101-1@5#1106,,,1792,23
R101-1@5#1106,,,2079,24
R101-1@5#1106,,,2076,25
R101-1@5#1106,,,2074,26
R101-1@5#1106,,,1630,27
R101-1@5#1106,11:56:00,11:56:00,1625,28
R101-1@5#1203,12:03:00,12:03:00,419,1
R101-1@5#1203,,,412,2
R101-1@5#1203,,,408,3
R101-1@5#1203,,,405,4
R101-1@5#1203,,,313,5
R101-1@5#1203,,,5902,6
R101-1@5#1203,,,305,7
R101-1@5#1203,,,287,8
R101-1@5#1203,,,284,9
R101-1@5#1203,,,279,10
R101-1@5#1203,,,154,11
R101-1@5#1203,,,149,12
R101-1@5#1203,,,127,13
R101-1@5#1203,,,1064,14
R101-1@5#1203,,,676,15
R101-1@5#1203,,,723,16
R101-1@5#1203,,,910,17
R101-1@5#1203,,,928,18
R101-1@5#1203,,,1688,19
R101-1@5#1203,,,1690,20
R101-1@5#1203,,,1726,21
R101-1@5#1203,,,1784,22
R101-1@5#1203,,,1792,23
R101-1@5#1203,,,2079,24
R101-1@5#1203,,,2076,25
R101-1@5#1203,,,2074,26
R101-1@5#1203,,,1630,27
R101-1@5#1203,12:53:00,12:53:00,1625,28
R101-1@5#1300,13:00:00,13:00:00,419,1
R101-1@5#1300,,,412,2
R101-1@5#1300,,,408,3
R101-1@5#1300,,,405,4
R101-1@5#1300,,,313,5
R101-1@5#1300,,,5902,6
R101-1@5#1300,,,305,7
R101-1@5#1300,,,287,8
R101-1@5#1300,,,284,9
R101-1@5#1300,,,279,10
R101-1@5#1300,,,154,11
R101-1@5#1300,,,149,12
R101-1@5#1300,,,127,13
R101-1@5#1300,,,1064,14
R101-1@5#1300,,,676,15
R101-1@5#1300,,,723,16
R101-1@5#1300,,,910,17
R101-1@5#1300,,,928,18
R101-1@5#1300,,,1688,19
R101-1@5#1300,,,1690,20
R101-1@5#1300,,,1726,21
R101-1@5#1300,,,1784,22
R101-1@5#1300,,,1792,23
R101-1@5#1300,,,2079,24
R101-1@5#1300,,,2076,25
R101-1@5#1300,,,2074,26
R101-1@5#1300,,,1630,27
R101-1@5#1300,13:50:00,13:50:00,1625,28
R101-1@5#1355,13:55:00,13:55:00,419,1
R101-1@5#1355,,,412,2
R101-1@5#1355,,,408,3
R101-1@5#1355,,,405,4
R101-1@5#1355,,,313,5
R101-1@5#1355,,,5902,6
R101-1@5#1355,,,305,7
R101-1@5#1355,,,287,8
R101-1@5#1355,,,284,9
R101-1@5#1355,,,279,10
R101-1@5#1355,,,154,11
R101-1@5#1355,,,149,12
R101-1@5#1355,,,127,13
R101-1@5#1355,,,1064,14
R101-1@5#1355,,,676,15
R101-1@5#1355,,,723,16
R101-1@5#1355,,,910,17
R101-1@5#1355,,,928,18
R101-1@5#1355,,,1688,19
R101-1@5#1355,,,1690,20
R101-1@5#1355,,,1726,21
R101-1@5#1355,,,1784,22
R101-1@5#1355,,,1792,23
R101-1@5#1355,,,2079,24
R101-1@5#1355,,,2076,25
R101-1@5#1355,,,2074,26
R101-1@5#1355,,,1630,27
R101-1@5#1355,14:45:00,14:45:00,1625,28
R101-1@5#1450,14:50:00,14:50:00,419,1
R101-1@5#1450,,,412,2
R101-1@5#1450,,,408,3
R101-1@5#1450,,,405,4
R101-1@5#1450,,,313,5
R101-1@5#1450,,,5902,6
R101-1@5#1450,,,305,7
R101-1@5#1450,,,287,8
R101-1@5#1450,,,284,9
R101-1@5#1450,,,279,10
R101-1@5#1450,,,154,11
R101-1@5#1450,,,149,12
R101-1@5#1450,,,127,13
R101-1@5#1450,,,1064,14
R101-1@5#1450,,,676,15
R101-1@5#1450,,,723,16
R101-1@5#1450,,,910,17
R101-1@5#1450,,,928,18
R101-1@5#1450,,,1688,19
R101-1@5#1450,,,1690,20
R101-1@5#1450,,,1726,21
R101-1@5#1450,,,1784,22
R101-1@5#1450,,,1792,23
R101-1@5#1450,,,2079,24
R101-1@5#1450,,,2076,25
R101-1@5#1450,,,2074,26
R101-1@5#1450,,,1630,27
R101-1@5#1450,15:40:00,15:40:00,1625,28
R101-1@5#1600,16:00:00,16:00:00,419,1
R101-1@5#1600,,,412,2
R101-1@5#1600,,,408,3
R101-1@5#1600,,,405,4
R101-1@5#1600,,,313,5
R101-1@5#1600,,,5902,6
R101-1@5#1600,,,305,7
R101-1@5#1600,,,287,8
R101-1@5#1600,,,284,9
R101-1@5#1600,,,279,10
R101-1@5#1600,,,154,11
R101-1@5#1600,,,149,12
R101-1@5#1600,,,127,13
R101-1@5#1600,,,1064,14
R101-1@5#1600,,,676,15
R101-1@5#1600,,,723,16
R101-1@5#1600,,,910,17
R101-1@5#1600,,,928,18
R101-1@5#1600,,,1688,19
R101-1@5#1600,,,1690,20
R101-1@5#1600,,,1726,21
R101-1@5#1600,,,1784,22
R101-1@5#1600,,,1792,23
R101-1@5#1600,,,2079,24
R101-1@5#1600,,,2076,25
R101-1@5#1600,,,2074,26
R101-1@5#1600,,,1630,27
R101-1@5#1600,16:50:00,16:50:00,1625,28
R101-1@5#1655,16:55:00,16:55:00,419,1
R101-1@5#1655,,,412,2
R101-1@5#1655,,,408,3
R101-1@5#1655,,,405,4
R101-1@5#1655,,,313,5
R101-1@5#1655,,,5902,6
R101-1@5#1655,,,305,7
R101-1@5#1655,,,287,8
R101-1@5#1655,,,284,9
R101-1@5#1655,,,279,10
R101-1@5#1655,,,154,11
R101-1@5#1655,,,149,12
R101-1@5#1655,,,127,13
R101-1@5#1655,,,1064,14
R101-1@5#1655,,,676,15
R101-1@5#1655,,,723,16
R101-1@5#1655,,,910,17
R101-1@5#1655,,,928,18
R101-1@5#1655,,,1688,19
R101-1@5#1655,,,1690,20
R101-1@5#1655,,,1726,21
R101-1@5#1655,,,1784,22
R101-1@5#1655,,,1792,23
R101-1@5#1655,,,2079,24
R101-1@5#1655,,,2076,25
R101-1@5#1655,,,2074,26
R101-1@5#1655,,,1630,27
R101-1@5#1655,17:45:00,17:45:00,1625,28
R101-1@5#1747,17:47:00,17:47:00,419,1
R101-1@5#1747,,,412,2
R101-1@5#1747,,,408,3
R101-1@5#1747,,,405,4
R101-1@5#1747,,,313,5
R101-1@5#1747,,,5902,6
R101-1@5#1747,,,305,7
R101-1@5#1747,,,287,8
R101-1@5#1747,,,284,9
R101-1@5#1747,,,279,10
R101-1@5#1747,,,154,11
R101-1@5#1747,,,149,12
R101-1@5#1747,,,127,13
R101-1@5#1747,,,1064,14
R101-1@5#1747,,,676,15
R101-1@5#1747,,,723,16
R101-1@5#1747,,,910,17
R101-1@5#1747,,,928,18
R101-1@5#1747,,,1688,19
R101-1@5#1747,,,1690,20
R101-1@5#1747,,,1726,21
R101-1@5#1747,,,1784,22
R101-1@5#1747,,,1792,23
R101-1@5#1747,,,2079,24
R101-1@5#1747,,,2076,25
R101-1@5#1747,,,2074,26
R101-1@5#1747,,,1630,27
R101-1@5#1747,18:37:00,18:37:00,1625,28
R101-1@5#1840,18:40:00,18:40:00,419,1
R101-1@5#1840,,,412,2
R101-1@5#1840,,,408,3
R101-1@5#1840,,,405,4
R101-1@5#1840,,,313,5
R101-1@5#1840,,,5902,6
R101-1@5#1840,,,305,7
R101-1@5#1840,,,287,8
R101-1@5#1840,,,284,9
R101-1@5#1840,,,279,10
R101-1@5#1840,,,154,11
R101-1@5#1840,,,149,12
R101-1@5#1840,,,127,13
R101-1@5#1840,,,1064,14
R101-1@5#1840,,,676,15
R101-1@5#1840,,,723,16
R101-1@5#1840,,,910,17
R101-1@5#1840,,,928,18
R101-1@5#1840,,,1688,19
R101-1@5#1840,,,1690,20
R101-1@5#1840,,,1726,21
R101-1@5#1840,,,1784,22
R101-1@5#1840,,,1792,23
R101-1@5#1840,,,2079,24
R101-1@5#1840,,,2076,25
R101-1@5#1840,,,2074,26
R101-1@5#1840,,,1630,27
R101-1@5#1840,19:30:00,19:30:00,1625,28
R101-1@5#2030,20:30:00,20:30:00,419,1
R101-1@5#2030,,,412,2
R101-1@5#2030,,,408,3
R101-1@5#2030,,,405,4
R101-1@5#2030,,,313,5
R101-1@5#2030,,,5902,6
R101-1@5#2030,,,305,7
R101-1@5#2030,,,287,8
R101-1@5#2030,,,284,9
R101-1@5#2030,,,279,10
R101-1@5#2030,,,154,11
R101-1@5#2030,,,149,12
R101-1@5#2030,,,127,13
R101-1@5#2030,,,1064,14
R101-1@5#2030,,,676,15
R101-1@5#2030,,,723,16
R101-1@5#2030,,,910,17
R101-1@5#2030,,,928,18
R101-1@5#2030,,,1688,19
R101-1@5#2030,,,1690,20
R101-1@5#2030,,,1726,21
R101-1@5#2030,,,1784,22
R101-1@5#2030,,,1792,23
R101-1@5#2030,,,2079,24
R101-1@5#2030,,,2076,25
R101-1@5#2030,,,2074,26
R101-1@5#2030,,,1630,27
R101-1@5#2030,21:20:00,21:20:00,1625,28
R101-2@3#910,09:10:00,09:10:00,1574,1
R101-2@3#910,,,5415,2
R101-2@3#910,,,1543,3
R101-2@3#910,,,1796,4
R101-2@3#910,,,1795,5
R101-2@3#910,,,1791,6
R101-2@3#910,,,1783,7
R101-2@3#910,,,1689,8
R101-2@3#910,,,1686,9
R101-2@3#910,,,927,10
R101-2@3#910,,,917,11
R101-2@3#910,,,5618,12
R101-2@3#910,,,724,13
R101-2@3#910,,,675,14
R101-2@3#910,,,1065,15
R101-2@3#910,,,126,16
R101-2@3#910,,,150,17
R101-2@3#910,,,153,18
R101-2@3#910,,,280,19
R101-2@3#910,,,288,20
R101-2@3#910,,,299,21
R101-2@3#910,,,5303,22
R101-2@3#910,,,306,23
R101-2@3#910,,,321,24
R101-2@3#910,,,314,25
R101-2@3#910,,,317,26
R101-2@3#910,,,406,27
R101-2@3#910,,,417,28
R101-2@3#910,,,418,29
R101-2@3#910,,,421,30
R101-2@3#910,,,458,31
R101-2@3#910,,,460,32
R101-2@3#910,,,5836,33
R101-2@3#910,,,455,34
R101-2@3#910,,,435,35
R101-2@3#910,10:00:00,10:00:00,433,36
R101-2@3#1010,10:10:00,10:10:00,1574,1
R101-2@3#1010,,,5415,2
R101-2@3#1010,,,1543,3
R101-2@3#1010,,,1796,4
R101-2@3#1010,,,1795,5
R101-2@3#1010,,,1791,6
R101-2@3#1010,,,1783,7
R101-2@3#1010,,,1689,8
R101-2@3#1010,,,1686,9
R101-2@3#1010,,,927,10
R101-2@3#1010,,,917,11
R101-2@3#1010,,,5618,12
R101-2@3#1010,,,724,13
R101-2@3#1010,,,675,14
R101-2@3#1010,,,1065,15
R101-2@3#1010,,,126,16
R101-2@3#1010,,,150,17
R101-2@3#1010,,,153,18
R101-2@3#1010,,,280,19
R101-2@3#1010,,,288,20
R101-2@3#1010,,,299,21
R101-2@3#1010,,,5303,22
R101-2@3#1010,,,306,23
R101-2@3#1010,,,321,24
R101-2@3#1010,,,314,25
R101-2@3#1010,,,317,26
R101-2@3#1010,,,406,27
R101-2@3#1010,,,417,28
R101-2@3#1010,,,418,29
R101-2@3#1010,,,421,30
R101-2@3#1010,,,458,31
R101-2@3#1010,,,460,32
R101-2@3#1010,,,5836,33
R101-2@3#1010,,,455,34
R101-2@3#1010,,,435,35
R101-2@3#1010,11:00:00,11:00:00,433,36
R101-2@3#1100,11:00:00,11:00:00,1574,1
R101-2@3#1100,,,5415,2
R101-2@3#1100,,,1543,3
R101-2@3#1100,,,1796,4
R101-2@3#1100,,,1795,5
R101-2@3#1100,,,1791,6
R101-2@3#1100,,,1783,7
R101-2@3#1100,,,1689,8
R101-2@3#1100,,,1686,9
R101-2@3#1100,,,927,10
R101-2@3#1100,,,917,11
R101-2@3#1100,,,5618,12
R101-2@3#1100,,,724,13
R101-2@3#1100,,,675,14
R101-2@3#1100,,,1065,15
R101-2@3#1100,,,126,16
R101-2@3#1100,,,150,17
R101-2@3#1100,,,153,18
R101-2@3#1100,,,280,19
R101-2@3#1100,,,288,20
R101-2@3#1100,,,299,21
R101-2@3#1100,,,5303,22
R101-2@3#1100,,,306,23
