trip_id,arrival_time,departure_time,stop_id,stop_sequence
T1-2@1#530,,,2143,19
T1-2@1#530,,,2145,20
T1-2@1#530,,,2231,21
T1-2@1#530,,,2233,22
T1-2@1#530,,,2003,23
T1-2@1#530,,,2005,24
T1-2@1#530,,,2035,25
T1-2@1#530,,,2038,26
T1-2@1#530,,,2029,27
T1-2@1#530,,,2694,28
T1-2@1#530,,,2698,29
T1-2@1#530,,,6484,30
T1-2@1#530,,,2723,31
T1-2@1#530,,,6026,32
T1-2@1#530,,,2726,33
T1-2@1#530,,,6106,34
T1-2@1#530,,,6107,35
T1-2@1#530,,,2729,36
T1-2@1#530,,,2724,37
T1-2@1#530,,,2731,38
T1-2@1#530,,,2979,39
T1-2@1#530,,,2984,40
T1-2@1#530,,,2987,41
T1-2@1#530,,,2994,42
T1-2@1#530,,,2995,43
T1-2@1#530,,,3008,44
T1-2@1#530,,,3009,45
T1-2@1#530,,,3011,46
T1-2@1#530,,,3013,47
T1-2@1#530,,,3061,48
T1-2@1#530,,,3067,49
T1-2@1#530,,,5416,50
T1-2@1#530,,,5582,51
T1-2@1#530,,,3069,52
T1-2@1#530,,,3082,53
T1-2@1#530,,,3084,54
T1-2@1#530,,,3088,55
T1-2@1#530,,,3081,56
T1-2@1#530,,,3851,57
T1-2@1#530,,,3856,58
T1-2@1#530,,,3859,59
T1-2@1#530,,,6124,60
T1-2@1#530,,,5725,61
T1-2@1#530,,,3890,62
T1-2@1#530,,,5557,63
T1-2@1#530,,,5280,64
T1-2@1#530,,,4010,65
T1-2@1#530,06:23:00,06:23:00,5503,66
T1-2@1#540,05:40:00,05:40:00,1511,1
T1-2@1#540,,,1563,2
T1-2@1#540,,,1566,3
T1-2@1#540,,,1555,4
T1-2@1#540,,,1554,5
T1-2@1#540,,,6433,6
T1-2@1#540,,,5415,7
T1-2@1#540,,,6500,8
T1-2@1#540,,,1543,9
T1-2@1#540,,,1544,10
T1-2@1#540,,,1548,11
T1-2@1#540,,,1590,12
T1-2@1#540,,,1592,13
T1-2@1#540,,,1606,14
T1-2@1#540,,,2067,15
T1-2@1#540,,,2078,16
T1-2@1#540,,,2085,17
T1-2@1#540,,,2127,18
T1-2@1#540,,,2143,19
T1-2@1#540,,,2145,20
T1-2@1#540,,,2231,21
T1-2@1#540,,,2233,22
T1-2@1#540,,,2003,23
T1-2@1#540,,,2005,24
T1-2@1#540,,,2035,25
T1-2@1#540,,,2038,26
T1-2@1#540,,,2029,27
T1-2@1#540,,,2694,28
T1-2@1#540,,,2698,29
T1-2@1#540,,,6484,30
T1-2@1#540,,,2723,31
T1-2@1#540,,,6026,32
T1-2@1#540,,,2726,33
T1-2@1#540,,,6106,34
T1-2@1#540,,,6107,35
T1-2@1#540,,,2729,36
T1-2@1#540,,,2724,37
T1-2@1#540,,,2731,38
T1-2@1#540,,,2979,39
T1-2@1#540,,,2984,40
T1-2@1#540,,,2987,41
T1-2@1#540,,,2994,42
T1-2@1#540,,,2995,43
T1-2@1#540,,,3008,44
T1-2@1#540,,,3009,45
T1-2@1#540,,,3011,46
T1-2@1#540,,,3013,47
T1-2@1#540,,,3061,48
T1-2@1#540,,,3067,49
T1-2@1#540,,,5416,50
T1-2@1#540,,,5582,51
T1-2@1#540,,,3069,52
T1-2@1#540,,,3082,53
T1-2@1#540,,,3084,54
T1-2@1#540,,,3088,55
T1-2@1#540,,,3081,56
T1-2@1#540,,,3851,57
T1-2@1#540,,,3856,58
T1-2@1#540,,,3859,59
T1-2@1#540,,,6124,60
T1-2@1#540,,,5725,61
T1-2@1#540,,,3890,62
T1-2@1#540,,,5557,63
T1-2@1#540,,,5280,64
T1-2@1#540,,,4010,65
T1-2@1#540,06:33:00,06:33:00,5503,66
T1-2@1#550,05:50:00,05:50:00,1511,1
T1-2@1#550,,,1563,2
T1-2@1#550,,,1566,3
T1-2@1#550,,,1555,4
T1-2@1#550,,,1554,5
T1-2@1#550,,,6433,6
T1-2@1#550,,,5415,7
T1-2@1#550,,,6500,8
T1-2@1#550,,,1543,9
T1-2@1#550,,,1544,10
T1-2@1#550,,,1548,11
T1-2@1#550,,,1590,12
T1-2@1#550,,,1592,13
T1-2@1#550,,,1606,14
T1-2@1#550,,,2067,15
T1-2@1#550,,,2078,16
T1-2@1#550,,,2085,17
T1-2@1#550,,,2127,18
T1-2@1#550,,,2143,19
T1-2@1#550,,,2145,20
T1-2@1#550,,,2231,21
T1-2@1#550,,,2233,22
T1-2@1#550,,,2003,23
T1-2@1#550,,,2005,24
T1-2@1#550,,,2035,25
T1-2@1#550,,,2038,26
T1-2@1#550,,,2029,27
T1-2@1#550,,,2694,28
T1-2@1#550,,,2698,29
T1-2@1#550,,,6484,30
T1-2@1#550,,,2723,31
T1-2@1#550,,,6026,32
T1-2@1#550,,,2726,33
T1-2@1#550,,,6106,34
T1-2@1#550,,,6107,35
T1-2@1#550,,,2729,36
T1-2@1#550,,,2724,37
T1-2@1#550,,,2731,38
T1-2@1#550,,,2979,39
T1-2@1#550,,,2984,40
T1-2@1#550,,,2987,41
T1-2@1#550,,,2994,42
T1-2@1#550,,,2995,43
T1-2@1#550,,,3008,44
T1-2@1#550,,,3009,45
T1-2@1#550,,,3011,46
T1-2@1#550,,,3013,47
T1-2@1#550,,,3061,48
T1-2@1#550,,,3067,49
T1-2@1#550,,,5416,50
T1-2@1#550,,,5582,51
T1-2@1#550,,,3069,52
T1-2@1#550,,,3082,53
T1-2@1#550,,,3084,54
T1-2@1#550,,,3088,55
T1-2@1#550,,,3081,56
T1-2@1#550,,,3851,57
T1-2@1#550,,,3856,58
T1-2@1#550,,,3859,59
T1-2@1#550,,,6124,60
T1-2@1#550,,,5725,61
T1-2@1#550,,,3890,62
T1-2@1#550,,,5557,63
T1-2@1#550,,,5280,64
T1-2@1#550,,,4010,65
T1-2@1#550,06:43:00,06:43:00,5503,66
T1-2@1#600,06:00:00,06:00:00,1511,1
T1-2@1#600,,,1563,2
T1-2@1#600,,,1566,3
T1-2@1#600,,,1555,4
T1-2@1#600,,,1554,5
T1-2@1#600,,,6433,6
T1-2@1#600,,,5415,7
T1-2@1#600,,,6500,8
T1-2@1#600,,,1543,9
T1-2@1#600,,,1544,10
T1-2@1#600,,,1548,11
T1-2@1#600,,,1590,12
T1-2@1#600,,,1592,13
T1-2@1#600,,,1606,14
T1-2@1#600,,,2067,15
T1-2@1#600,,,2078,16
T1-2@1#600,,,2085,17
T1-2@1#600,,,2127,18
T1-2@1#600,,,2143,19
T1-2@1#600,,,2145,20
T1-2@1#600,,,2231,21
T1-2@1#600,,,2233,22
T1-2@1#600,,,2003,23
T1-2@1#600,,,2005,24
T1-2@1#600,,,2035,25
T1-2@1#600,,,2038,26
T1-2@1#600,,,2029,27
T1-2@1#600,,,2694,28
T1-2@1#600,,,2698,29
T1-2@1#600,,,6484,30
T1-2@1#600,,,2723,31
T1-2@1#600,,,6026,32
T1-2@1#600,,,2726,33
T1-2@1#600,,,6106,34
T1-2@1#600,,,6107,35
T1-2@1#600,,,2729,36
T1-2@1#600,,,2724,37
T1-2@1#600,,,2731,38
T1-2@1#600,,,2979,39
T1-2@1#600,,,2984,40
T1-2@1#600,,,2987,41
T1-2@1#600,,,2994,42
T1-2@1#600,,,2995,43
T1-2@1#600,,,3008,44
T1-2@1#600,,,3009,45
T1-2@1#600,,,3011,46
T1-2@1#600,,,3013,47
T1-2@1#600,,,3061,48
T1-2@1#600,,,3067,49
T1-2@1#600,,,5416,50
T1-2@1#600,,,5582,51
T1-2@1#600,,,3069,52
T1-2@1#600,,,3082,53
T1-2@1#600,,,3084,54
T1-2@1#600,,,3088,55
T1-2@1#600,,,3081,56
T1-2@1#600,,,3851,57
T1-2@1#600,,,3856,58
T1-2@1#600,,,3859,59
T1-2@1#600,,,6124,60
T1-2@1#600,,,5725,61
T1-2@1#600,,,3890,62
T1-2@1#600,,,5557,63
T1-2@1#600,,,5280,64
T1-2@1#600,,,4010,65
T1-2@1#600,06:53:00,06:53:00,5503,66
T1-2@1#610,06:10:00,06:10:00,1511,1
T1-2@1#610,,,1563,2
T1-2@1#610,,,1566,3
T1-2@1#610,,,1555,4
T1-2@1#610,,,1554,5
T1-2@1#610,,,6433,6
T1-2@1#610,,,5415,7
T1-2@1#610,,,6500,8
T1-2@1#610,,,1543,9
T1-2@1#610,,,1544,10
T1-2@1#610,,,1548,11
T1-2@1#610,,,1590,12
T1-2@1#610,,,1592,13
T1-2@1#610,,,1606,14
T1-2@1#610,,,2067,15
T1-2@1#610,,,2078,16
T1-2@1#610,,,2085,17
T1-2@1#610,,,2127,18
T1-2@1#610,,,2143,19
T1-2@1#610,,,2145,20
T1-2@1#610,,,2231,21
T1-2@1#610,,,2233,22
T1-2@1#610,,,2003,23
T1-2@1#610,,,2005,24
T1-2@1#610,,,2035,25
T1-2@1#610,,,2038,26
T1-2@1#610,,,2029,27
T1-2@1#610,,,2694,28
T1-2@1#610,,,2698,29
T1-2@1#610,,,6484,30
T1-2@1#610,,,2723,31
T1-2@1#610,,,6026,32
T1-2@1#610,,,2726,33
T1-2@1#610,,,6106,34
T1-2@1#610,,,6107,35
T1-2@1#610,,,2729,36
T1-2@1#610,,,2724,37
T1-2@1#610,,,2731,38
T1-2@1#610,,,2979,39
T1-2@1#610,,,2984,40
T1-2@1#610,,,2987,41
T1-2@1#610,,,2994,42
T1-2@1#610,,,2995,43
T1-2@1#610,,,3008,44
T1-2@1#610,,,3009,45
T1-2@1#610,,,3011,46
T1-2@1#610,,,3013,47
T1-2@1#610,,,3061,48
T1-2@1#610,,,3067,49
T1-2@1#610,,,5416,50
T1-2@1#610,,,5582,51
T1-2@1#610,,,3069,52
T1-2@1#610,,,3082,53
T1-2@1#610,,,3084,54
T1-2@1#610,,,3088,55
T1-2@1#610,,,3081,56
T1-2@1#610,,,3851,57
T1-2@1#610,,,3856,58
T1-2@1#610,,,3859,59
T1-2@1#610,,,6124,60
T1-2@1#610,,,5725,61
T1-2@1#610,,,3890,62
T1-2@1#610,,,5557,63
T1-2@1#610,,,5280,64
T1-2@1#610,,,4010,65
T1-2@1#610,07:03:00,07:03:00,5503,66
T1-2@1#620,06:20:00,06:20:00,1511,1
T1-2@1#620,,,1563,2
T1-2@1#620,,,1566,3
T1-2@1#620,,,1555,4
T1-2@1#620,,,1554,5
T1-2@1#620,,,6433,6
T1-2@1#620,,,5415,7
T1-2@1#620,,,6500,8
T1-2@1#620,,,1543,9
T1-2@1#620,,,1544,10
T1-2@1#620,,,1548,11
T1-2@1#620,,,1590,12
T1-2@1#620,,,1592,13
T1-2@1#620,,,1606,14
T1-2@1#620,,,2067,15
T1-2@1#620,,,2078,16
T1-2@1#620,,,2085,17
T1-2@1#620,,,2127,18
T1-2@1#620,,,2143,19
T1-2@1#620,,,2145,20
T1-2@1#620,,,2231,21
T1-2@1#620,,,2233,22
T1-2@1#620,,,2003,23
T1-2@1#620,,,2005,24
T1-2@1#620,,,2035,25
T1-2@1#620,,,2038,26
T1-2@1#620,,,2029,27
T1-2@1#620,,,2694,28
T1-2@1#620,,,2698,29
T1-2@1#620,,,6484,30
T1-2@1#620,,,2723,31
T1-2@1#620,,,6026,32
T1-2@1#620,,,2726,33
T1-2@1#620,,,6106,34
T1-2@1#620,,,6107,35
T1-2@1#620,,,2729,36
T1-2@1#620,,,2724,37
T1-2@1#620,,,2731,38
T1-2@1#620,,,2979,39
T1-2@1#620,,,2984,40
T1-2@1#620,,,2987,41
T1-2@1#620,,,2994,42
T1-2@1#620,,,2995,43
T1-2@1#620,,,3008,44
T1-2@1#620,,,3009,45
T1-2@1#620,,,3011,46
T1-2@1#620,,,3013,47
T1-2@1#620,,,3061,48
T1-2@1#620,,,3067,49
T1-2@1#620,,,5416,50
T1-2@1#620,,,5582,51
T1-2@1#620,,,3069,52
T1-2@1#620,,,3082,53
T1-2@1#620,,,3084,54
T1-2@1#620,,,3088,55
T1-2@1#620,,,3081,56
T1-2@1#620,,,3851,57
T1-2@1#620,,,3856,58
T1-2@1#620,,,3859,59
T1-2@1#620,,,6124,60
T1-2@1#620,,,5725,61
T1-2@1#620,,,3890,62
T1-2@1#620,,,5557,63
T1-2@1#620,,,5280,64
T1-2@1#620,,,4010,65
T1-2@1#620,07:20:00,07:20:00,5503,66
T1-2@1#628,06:28:00,06:28:00,1511,1
T1-2@1#628,,,1563,2
T1-2@1#628,,,1566,3
T1-2@1#628,,,1555,4
T1-2@1#628,,,1554,5
T1-2@1#628,,,6433,6
T1-2@1#628,,,5415,7
T1-2@1#628,,,6500,8
T1-2@1#628,,,1543,9
T1-2@1#628,,,1544,10
T1-2@1#628,,,1548,11
T1-2@1#628,,,1590,12
T1-2@1#628,,,1592,13
T1-2@1#628,,,1606,14
T1-2@1#628,,,2067,15
T1-2@1#628,,,2078,16
T1-2@1#628,,,2085,17
T1-2@1#628,,,2127,18
T1-2@1#628,,,2143,19
T1-2@1#628,,,2145,20
T1-2@1#628,,,2231,21
T1-2@1#628,,,2233,22
T1-2@1#628,,,2003,23
T1-2@1#628,,,2005,24
T1-2@1#628,,,2035,25
T1-2@1#628,,,2038,26
T1-2@1#628,,,2029,27
T1-2@1#628,,,2694,28
T1-2@1#628,,,2698,29
T1-2@1#628,,,6484,30
T1-2@1#628,,,2723,31
T1-2@1#628,,,6026,32
T1-2@1#628,,,2726,33
T1-2@1#628,,,6106,34
T1-2@1#628,,,6107,35
T1-2@1#628,,,2729,36
T1-2@1#628,,,2724,37
T1-2@1#628,,,2731,38
T1-2@1#628,,,2979,39
T1-2@1#628,,,2984,40
T1-2@1#628,,,2987,41
T1-2@1#628,,,2994,42
T1-2@1#628,,,2995,43
T1-2@1#628,,,3008,44
T1-2@1#628,,,3009,45
T1-2@1#628,,,3011,46
T1-2@1#628,,,3013,47
T1-2@1#628,,,3061,48
T1-2@1#628,,,3067,49
T1-2@1#628,,,5416,50
T1-2@1#628,,,5582,51
T1-2@1#628,,,3069,52
T1-2@1#628,,,3082,53
T1-2@1#628,,,3084,54
T1-2@1#628,,,3088,55
T1-2@1#628,,,3081,56
T1-2@1#628,,,3851,57
T1-2@1#628,,,3856,58
T1-2@1#628,,,3859,59
T1-2@1#628,,,6124,60
T1-2@1#628,,,5725,61
T1-2@1#628,,,3890,62
T1-2@1#628,,,5557,63
T1-2@1#628,,,5280,64
T1-2@1#628,,,4010,65
T1-2@1#628,07:28:00,07:28:00,5503,66
T1-2@1#636,06:36:00,06:36:00,1511,1
T1-2@1#636,,,1563,2
T1-2@1#636,,,1566,3
T1-2@1#636,,,1555,4
T1-2@1#636,,,1554,5
T1-2@1#636,,,6433,6
T1-2@1#636,,,5415,7
T1-2@1#636,,,6500,8
T1-2@1#636,,,1543,9
T1-2@1#636,,,1544,10
T1-2@1#636,,,1548,11
T1-2@1#636,,,1590,12
T1-2@1#636,,,1592,13
T1-2@1#636,,,1606,14
T1-2@1#636,,,2067,15
T1-2@1#636,,,2078,16
T1-2@1#636,,,2085,17
T1-2@1#636,,,2127,18
T1-2@1#636,,,2143,19
T1-2@1#636,,,2145,20
T1-2@1#636,,,2231,21
T1-2@1#636,,,2233,22
T1-2@1#636,,,2003,23
T1-2@1#636,,,2005,24
T1-2@1#636,,,2035,25
T1-2@1#636,,,2038,26
T1-2@1#636,,,2029,27
T1-2@1#636,,,2694,28
T1-2@1#636,,,2698,29
T1-2@1#636,,,6484,30
T1-2@1#636,,,2723,31
T1-2@1#636,,,6026,32
T1-2@1#636,,,2726,33
T1-2@1#636,,,6106,34
T1-2@1#636,,,6107,35
T1-2@1#636,,,2729,36
T1-2@1#636,,,2724,37
T1-2@1#636,,,2731,38
T1-2@1#636,,,2979,39
T1-2@1#636,,,2984,40
T1-2@1#636,,,2987,41
T1-2@1#636,,,2994,42
T1-2@1#636,,,2995,43
T1-2@1#636,,,3008,44
T1-2@1#636,,,3009,45
T1-2@1#636,,,3011,46
T1-2@1#636,,,3013,47
T1-2@1#636,,,3061,48
T1-2@1#636,,,3067,49
T1-2@1#636,,,5416,50
T1-2@1#636,,,5582,51
T1-2@1#636,,,3069,52
T1-2@1#636,,,3082,53
T1-2@1#636,,,3084,54
T1-2@1#636,,,3088,55
T1-2@1#636,,,3081,56
T1-2@1#636,,,3851,57
T1-2@1#636,,,3856,58
T1-2@1#636,,,3859,59
T1-2@1#636,,,6124,60
T1-2@1#636,,,5725,61
T1-2@1#636,,,3890,62
T1-2@1#636,,,5557,63
T1-2@1#636,,,5280,64
T1-2@1#636,,,4010,65
T1-2@1#636,07:36:00,07:36:00,5503,66
T1-2@1#644,06:44:00,06:44:00,1511,1
T1-2@1#644,,,1563,2
T1-2@1#644,,,1566,3
T1-2@1#644,,,1555,4
T1-2@1#644,,,1554,5
T1-2@1#644,,,6433,6
T1-2@1#644,,,5415,7
T1-2@1#644,,,6500,8
T1-2@1#644,,,1543,9
T1-2@1#644,,,1544,10
T1-2@1#644,,,1548,11
T1-2@1#644,,,1590,12
T1-2@1#644,,,1592,13
T1-2@1#644,,,1606,14
T1-2@1#644,,,2067,15
T1-2@1#644,,,2078,16
T1-2@1#644,,,2085,17
T1-2@1#644,,,2127,18
T1-2@1#644,,,2143,19
T1-2@1#644,,,2145,20
T1-2@1#644,,,2231,21
T1-2@1#644,,,2233,22
T1-2@1#644,,,2003,23
T1-2@1#644,,,2005,24
T1-2@1#644,,,2035,25
T1-2@1#644,,,2038,26
T1-2@1#644,,,2029,27
T1-2@1#644,,,2694,28
T1-2@1#644,,,2698,29
T1-2@1#644,,,6484,30
T1-2@1#644,,,2723,31
T1-2@1#644,,,6026,32
T1-2@1#644,,,2726,33
T1-2@1#644,,,6106,34
T1-2@1#644,,,6107,35
T1-2@1#644,,,2729,36
T1-2@1#644,,,2724,37
T1-2@1#644,,,2731,38
T1-2@1#644,,,2979,39
T1-2@1#644,,,2984,40
T1-2@1#644,,,2987,41
T1-2@1#644,,,2994,42
T1-2@1#644,,,2995,43
T1-2@1#644,,,3008,44
T1-2@1#644,,,3009,45
T1-2@1#644,,,3011,46
T1-2@1#644,,,3013,47
T1-2@1#644,,,3061,48
T1-2@1#644,,,3067,49
T1-2@1#644,,,5416,50
T1-2@1#644,,,5582,51
T1-2@1#644,,,3069,52
T1-2@1#644,,,3082,53
T1-2@1#644,,,3084,54
T1-2@1#644,,,3088,55
T1-2@1#644,,,3081,56
T1-2@1#644,,,3851,57
T1-2@1#644,,,3856,58
T1-2@1#644,,,3859,59
T1-2@1#644,,,6124,60
T1-2@1#644,,,5725,61
T1-2@1#644,,,3890,62
T1-2@1#644,,,5557,63
T1-2@1#644,,,5280,64
T1-2@1#644,,,4010,65
T1-2@1#644,07:44:00,07:44:00,5503,66
T1-2@1#652,06:52:00,06:52:00,1511,1
T1-2@1#652,,,1563,2
T1-2@1#652,,,1566,3
T1-2@1#652,,,1555,4
T1-2@1#652,,,1554,5
T1-2@1#652,,,6433,6
T1-2@1#652,,,5415,7
T1-2@1#652,,,6500,8
T1-2@1#652,,,1543,9
T1-2@1#652,,,1544,10
T1-2@1#652,,,1548,11
T1-2@1#652,,,1590,12
T1-2@1#652,,,1592,13
T1-2@1#652,,,1606,14
T1-2@1#652,,,2067,15
T1-2@1#652,,,2078,16
T1-2@1#652,,,2085,17
T1-2@1#652,,,2127,18
T1-2@1#652,,,2143,19
T1-2@1#652,,,2145,20
T1-2@1#652,,,2231,21
T1-2@1#652,,,2233,22
T1-2@1#652,,,2003,23
T1-2@1#652,,,2005,24
T1-2@1#652,,,2035,25
T1-2@1#652,,,2038,26
T1-2@1#652,,,2029,27
T1-2@1#652,,,2694,28
T1-2@1#652,,,2698,29
T1-2@1#652,,,6484,30
T1-2@1#652,,,2723,31
T1-2@1#652,,,6026,32
T1-2@1#652,,,2726,33
T1-2@1#652,,,6106,34
T1-2@1#652,,,6107,35
T1-2@1#652,,,2729,36
T1-2@1#652,,,2724,37
T1-2@1#652,,,2731,38
T1-2@1#652,,,2979,39
T1-2@1#652,,,2984,40
T1-2@1#652,,,2987,41
T1-2@1#652,,,2994,42
T1-2@1#652,,,2995,43
T1-2@1#652,,,3008,44
T1-2@1#652,,,3009,45
T1-2@1#652,,,3011,46
T1-2@1#652,,,3013,47
T1-2@1#652,,,3061,48
T1-2@1#652,,,3067,49
T1-2@1#652,,,5416,50
T1-2@1#652,,,5582,51
T1-2@1#652,,,3069,52
T1-2@1#652,,,3082,53
T1-2@1#652,,,3084,54
T1-2@1#652,,,3088,55
T1-2@1#652,,,3081,56
T1-2@1#652,,,3851,57
T1-2@1#652,,,3856,58
T1-2@1#652,,,3859,59
T1-2@1#652,,,6124,60
T1-2@1#652,,,5725,61
T1-2@1#652,,,3890,62
T1-2@1#652,,,5557,63
T1-2@1#652,,,5280,64
T1-2@1#652,,,4010,65
T1-2@1#652,07:52:00,07:52:00,5503,66
T1-2@1#659,06:59:00,06:59:00,1511,1
T1-2@1#659,,,1563,2
T1-2@1#659,,,1566,3
T1-2@1#659,,,1555,4
T1-2@1#659,,,1554,5
T1-2@1#659,,,6433,6
T1-2@1#659,,,5415,7
T1-2@1#659,,,6500,8
T1-2@1#659,,,1543,9
T1-2@1#659,,,1544,10
T1-2@1#659,,,1548,11
T1-2@1#659,,,1590,12
T1-2@1#659,,,1592,13
T1-2@1#659,,,1606,14
T1-2@1#659,,,2067,15
T1-2@1#659,,,2078,16
T1-2@1#659,,,2085,17
T1-2@1#659,,,2127,18
T1-2@1#659,,,2143,19
T1-2@1#659,,,2145,20
T1-2@1#659,,,2231,21
T1-2@1#659,,,2233,22
T1-2@1#659,,,2003,23
T1-2@1#659,,,2005,24
T1-2@1#659,,,2035,25
T1-2@1#659,,,2038,26
T1-2@1#659,,,2029,27
T1-2@1#659,,,2694,28
T1-2@1#659,,,2698,29
T1-2@1#659,,,6484,30
T1-2@1#659,,,2723,31
T1-2@1#659,,,6026,32
T1-2@1#659,,,2726,33
T1-2@1#659,,,6106,34
T1-2@1#659,,,6107,35
T1-2@1#659,,,2729,36
T1-2@1#659,,,2724,37
T1-2@1#659,,,2731,38
T1-2@1#659,,,2979,39
T1-2@1#659,,,2984,40
T1-2@1#659,,,2987,41
T1-2@1#659,,,2994,42
T1-2@1#659,,,2995,43
T1-2@1#659,,,3008,44
T1-2@1#659,,,3009,45
T1-2@1#659,,,3011,46
T1-2@1#659,,,3013,47
T1-2@1#659,,,3061,48
T1-2@1#659,,,3067,49
T1-2@1#659,,,5416,50
T1-2@1#659,,,5582,51
T1-2@1#659,,,3069,52
T1-2@1#659,,,3082,53
T1-2@1#659,,,3084,54
T1-2@1#659,,,3088,55
T1-2@1#659,,,3081,56
T1-2@1#659,,,3851,57
T1-2@1#659,,,3856,58
T1-2@1#659,,,3859,59
T1-2@1#659,,,6124,60
T1-2@1#659,,,5725,61
T1-2@1#659,,,3890,62
T1-2@1#659,,,5557,63
T1-2@1#659,,,5280,64
T1-2@1#659,,,4010,65
T1-2@1#659,07:59:00,07:59:00,5503,66
T1-2@1#706,07:06:00,07:06:00,1511,1
T1-2@1#706,,,1563,2
T1-2@1#706,,,1566,3
T1-2@1#706,,,1555,4
T1-2@1#706,,,1554,5
T1-2@1#706,,,6433,6
T1-2@1#706,,,5415,7
T1-2@1#706,,,6500,8
T1-2@1#706,,,1543,9
T1-2@1#706,,,1544,10
T1-2@1#706,,,1548,11
T1-2@1#706,,,1590,12
T1-2@1#706,,,1592,13
T1-2@1#706,,,1606,14
T1-2@1#706,,,2067,15
T1-2@1#706,,,2078,16
T1-2@1#706,,,2085,17
T1-2@1#706,,,2127,18
T1-2@1#706,,,2143,19
T1-2@1#706,,,2145,20
T1-2@1#706,,,2231,21
T1-2@1#706,,,2233,22
T1-2@1#706,,,2003,23
T1-2@1#706,,,2005,24
T1-2@1#706,,,2035,25
T1-2@1#706,,,2038,26
T1-2@1#706,,,2029,27
T1-2@1#706,,,2694,28
T1-2@1#706,,,2698,29
T1-2@1#706,,,6484,30
T1-2@1#706,,,2723,31
T1-2@1#706,,,6026,32
T1-2@1#706,,,2726,33
T1-2@1#706,,,6106,34
T1-2@1#706,,,6107,35
T1-2@1#706,,,2729,36
T1-2@1#706,,,2724,37
T1-2@1#706,,,2731,38
T1-2@1#706,,,2979,39
T1-2@1#706,,,2984,40
T1-2@1#706,,,2987,41
T1-2@1#706,,,2994,42
T1-2@1#706,,,2995,43
T1-2@1#706,,,3008,44
T1-2@1#706,,,3009,45
T1-2@1#706,,,3011,46
T1-2@1#706,,,3013,47
T1-2@1#706,,,3061,48
T1-2@1#706,,,3067,49
T1-2@1#706,,,5416,50
T1-2@1#706,,,5582,51
T1-2@1#706,,,3069,52
T1-2@1#706,,,3082,53
T1-2@1#706,,,3084,54
T1-2@1#706,,,3088,55
T1-2@1#706,,,3081,56
T1-2@1#706,,,3851,57
T1-2@1#706,,,3856,58
T1-2@1#706,,,3859,59
T1-2@1#706,,,6124,60
T1-2@1#706,,,5725,61
T1-2@1#706,,,3890,62
T1-2@1#706,,,5557,63
